#chrom	coord	total	dtotal	T12	T123	D_left	D_right	D_total	D_stat	D_chisq	D_Pvalue	introgression	introgna	intrognone	introg23	introg13
6	503419503	499211	96	0.000934475	0.001344622	62	34	96	0.291666667	8.166666667	0.004266725	23	0	0	1	0
6	503919920	497162	188	0.001127399	0.001511077	110	78	188	0.170212766	5.446808511	0.019604109	none	0	1	0	0
6	504420337	497704	238	0.001172384	0.001524501	106	132	238	-0.109243697	2.840336134	0.091924982	none	0	1	0	0
6	504920754	497548	177	0.001187825	0.001651097	95	82	177	0.073446328	0.95480226	0.328499928	none	0	1	0	0
6	505421171	497899	213	0.001302473	0.001737802	117	96	213	0.098591549	2.070422535	0.150179909	none	0	1	0	0
6	505921588	497846	210	0.001228291	0.001723927	124	86	210	0.180952381	6.876190476	0.008735155	23	0	0	1	0
6	506422005	497671	200	0.001195569	0.001774265	93	107	200	-0.07	0.98	0.322198806	none	0	1	0	0
6	506922422	498128	162	0.001234622	0.001622073	77	85	162	-0.049382716	0.395061728	0.52965067	none	0	1	0	0
6	507422839	497421	198	0.001138874	0.001554518	81	117	198	-0.181818182	6.545454545	0.010515246	none	0	1	0	0
6	507923256	497883	197	0.001098652	0.001446123	101	96	197	0.025380711	0.126903553	0.721664396	none	0	1	0	0
6	508423673	497322	140	0.001087826	0.00177551	73	67	140	0.042857143	0.257142857	0.61208988	none	0	1	0	0
6	508924090	497235	127	0.00107595	0.001849226	67	60	127	0.05511811	0.385826772	0.534501226	none	0	1	0	0
6	509424507	496823	303	0.001394863	0.001873907	165	138	303	0.089108911	2.405940594	0.120875452	none	0	1	0	0
6	509924924	497183	174	0.001199759	0.001562302	87	87	174	0	0	1	na	1	0	0	0
6	510425341	497426	150	0.00112278	0.001701258	75	75	150	0	0	1	na	1	0	0	0
6	510925758	497649	197	0.001226768	0.001702505	90	107	197	-0.086294416	1.467005076	0.22581882	none	0	1	0	0
6	511426175	497250	197	0.001261941	0.001717949	77	120	197	-0.218274112	9.385786802	0.002186742	13	0	0	0	1
6	511926592	497204	281	0.001372676	0.001875991	140	141	281	-0.003558719	0.003558719	0.952430414	none	0	1	0	0
6	512427009	497844	183	0.001071621	0.001430669	93	90	183	0.016393443	0.049180328	0.824495752	none	0	1	0	0
6	512927426	497733	182	0.001177338	0.001470668	76	106	182	-0.164835165	4.945054945	0.026165407	none	0	1	0	0
6	513427843	497856	189	0.00101435	0.001460262	86	103	189	-0.08994709	1.529100529	0.216247489	none	0	1	0	0
6	513928260	498029	131	0.001048132	0.00142562	72	59	131	0.099236641	1.290076336	0.256033883	none	0	1	0	0
6	514428677	497556	151	0.001003907	0.001668656	81	70	151	0.072847682	0.801324503	0.37069766	none	0	1	0	0
6	514929094	497015	104	0.00105027	0.001657898	50	54	104	-0.038461538	0.153846154	0.694886602	none	0	1	0	0
6	515429511	497471	39	0.000922667	0.001251329	16	23	39	-0.179487179	1.256410256	0.262331675	none	0	1	0	0
6	515929928	496898	177	0.000915681	0.001196423	156	21	177	0.762711864	102.9661017	0	23	0	0	1	0
6	516430345	497265	95	0.000917016	0.001322233	46	49	95	-0.031578947	0.094736842	0.758239464	none	0	1	0	0
6	516930762	497392	21	0.000894667	0.001535007	9	12	21	-0.142857143	0.428571429	0.51269076	none	0	1	0	0
6	517431179	496079	58	0.000960532	0.001301708	34	24	58	0.172413793	1.724137931	0.189161273	none	0	1	0	0
6	517931596	496225	65	0.000822208	0.001062018	26	39	65	-0.2	2.6	0.106863715	none	0	1	0	0
6	518432013	496088	135	0.0011631	0.001628743	68	67	135	0.007407407	0.007407407	0.931413716	none	0	1	0	0
6	518932430	497321	262	0.00107878	0.001287398	137	125	262	0.045801527	0.549618321	0.45847369	none	0	1	0	0
6	519432847	497823	93	0.00088887	0.001424703	66	27	93	0.419354839	16.35483871	5.25E-05	23	0	0	1	0
6	519933264	496859	138	0.001075758	0.001305702	70	68	138	0.014492754	0.028985507	0.864812504	none	0	1	0	0
6	520433681	497363	140	0.001017366	0.00139938	97	43	140	0.385714286	20.82857143	5.02E-06	23	0	0	1	0
6	520934098	497301	137	0.001175345	0.001653425	49	88	137	-0.284671533	11.10218978	0.000862258	13	0	0	0	1
6	521434515	497989	194	0.001003034	0.001440293	113	81	194	0.164948454	5.278350515	0.021592194	none	0	1	0	0
6	521934932	497797	187	0.001092815	0.001436328	86	101	187	-0.080213904	1.203208556	0.272681333	none	0	1	0	0
6	522435349	497964	257	0.001239045	0.00163566	95	162	257	-0.260700389	17.46692607	2.92E-05	13	0	0	0	1
6	522935766	497396	193	0.001187183	0.001701361	93	100	193	-0.03626943	0.25388601	0.614352013	none	0	1	0	0
6	523436183	497851	160	0.001126843	0.001667165	57	103	160	-0.2875	13.225	0.00027624	13	0	0	0	1
6	523936600	496820	216	0.001200636	0.001709372	107	109	216	-0.009259259	0.018518519	0.891755854	none	0	1	0	0
6	524437017	497352	191	0.001269724	0.001792996	84	107	191	-0.120418848	2.769633508	0.096068155	none	0	1	0	0
6	524937434	497758	180	0.001257639	0.001811121	89	91	180	-0.011111111	0.022222222	0.881497452	none	0	1	0	0
6	525437851	498279	201	0.001258331	0.00157743	92	109	201	-0.084577114	1.437810945	0.230493906	none	0	1	0	0
6	525938268	497162	227	0.001248084	0.001633773	108	119	227	-0.04845815	0.533039648	0.465331725	none	0	1	0	0
6	526438685	497348	256	0.001435614	0.001805577	106	150	256	-0.171875	7.5625	0.005959526	13	0	0	0	1
6	526939102	497773	297	0.001319879	0.001847228	180	117	297	0.212121212	13.36363636	0.00025655	23	0	0	1	0
6	527439519	497366	237	0.00134207	0.001608976	115	122	237	-0.029535865	0.206751055	0.6493259	none	0	1	0	0
6	527939936	498163	138	0.00094447	0.001537147	74	64	138	0.072463768	0.724637681	0.394626866	none	0	1	0	0
6	528440353	496577	284	0.001290837	0.00177616	150	134	284	0.056338028	0.901408451	0.342404334	none	0	1	0	0
6	528940770	497511	353	0.001281379	0.001756243	127	226	353	-0.280453258	27.76487252	1.37E-07	13	0	0	0	1
6	529441187	498352	177	0.001103638	0.001610308	72	105	177	-0.186440678	6.152542373	0.013122333	none	0	1	0	0
6	529941604	497683	190	0.00105087	0.001361308	83	107	190	-0.126315789	3.031578947	0.081658516	none	0	1	0	0
6	530442021	497921	221	0.001095555	0.001310951	129	92	221	0.167420814	6.194570136	0.012814284	none	0	1	0	0
6	530942438	498026	231	0.001195721	0.001541586	158	73	231	0.367965368	31.27705628	2.24E-08	23	0	0	1	0
6	531442855	497999	166	0.00110442	0.001410645	76	90	166	-0.084337349	1.180722892	0.277208878	none	0	1	0	0
6	531943272	498156	247	0.001238568	0.001589863	121	126	247	-0.020242915	0.101214575	0.750376937	none	0	1	0	0
6	532443689	498064	156	0.00115447	0.001590157	76	80	156	-0.025641026	0.102564103	0.748774042	none	0	1	0	0
6	532944106	497743	225	0.001415389	0.001764465	97	128	225	-0.137777778	4.271111111	0.038765574	none	0	1	0	0
6	533444523	497988	161	0.001149626	0.001666205	100	61	161	0.242236025	9.447204969	0.002114711	23	0	0	1	0
6	533944940	497648	74	0.000914301	0.0013393	23	51	74	-0.378378378	10.59459459	0.001134188	13	0	0	0	1
6	534445357	497735	93	0.001158247	0.001565592	33	60	93	-0.290322581	7.838709677	0.00511391	13	0	0	0	1
6	534945774	497717	120	0.001071894	0.001599805	56	64	120	-0.066666667	0.533333333	0.465208818	none	0	1	0	0
6	535446191	497896	185	0.001142809	0.001489267	73	112	185	-0.210810811	8.221621622	0.004139419	13	0	0	0	1
6	535946608	498065	127	0.001186592	0.001575096	47	80	127	-0.25984252	8.57480315	0.003408468	13	0	0	0	1
6	536447025	498243	209	0.001253404	0.001624207	111	98	209	0.062200957	0.80861244	0.368530801	none	0	1	0	0
6	536947442	497985	317	0.00135245	0.001804773	139	178	317	-0.123028391	4.798107256	0.028491021	none	0	1	0	0
6	537447859	497735	282	0.001497785	0.001821753	142	140	282	0.007092199	0.014184397	0.905197504	none	0	1	0	0
6	537948276	499511	193	0.00117615	0.001522989	75	118	193	-0.222797927	9.580310881	0.001966751	13	0	0	0	1
6	538448693	497369	172	0.001108835	0.001357644	85	87	172	-0.011627907	0.023255814	0.878793718	none	0	1	0	0
6	538949110	498142	258	0.001193435	0.001526171	116	142	258	-0.100775194	2.620155039	0.105514131	none	0	1	0	0
6	539449527	497842	296	0.001408077	0.001804789	155	141	296	0.047297297	0.662162162	0.415797655	none	0	1	0	0
6	539949944	498145	154	0.001165323	0.001369581	82	72	154	0.064935065	0.649350649	0.420344935	none	0	1	0	0
6	540450361	498123	229	0.001235639	0.001528237	122	107	229	0.065502183	0.982532751	0.32157431	none	0	1	0	0
6	540950778	497682	262	0.00124678	0.001636085	131	131	262	0	0	1	na	1	0	0	0
6	541451195	497953	239	0.001285262	0.001522232	104	135	239	-0.129707113	4.020920502	0.04493918	none	0	1	0	0
6	541951612	498057	185	0.001145451	0.001542494	100	85	185	0.081081081	1.216216216	0.270104501	none	0	1	0	0
6	542452029	497802	329	0.001386093	0.001750696	199	130	329	0.209726444	14.47112462	0.000142325	23	0	0	1	0
6	542952446	497710	304	0.001359225	0.001727412	160	144	304	0.052631579	0.842105263	0.358795358	none	0	1	0	0
6	543452863	497999	278	0.001345384	0.001704823	119	159	278	-0.143884892	5.755395683	0.016438093	none	0	1	0	0
6	543953280	498147	198	0.001140226	0.001516621	102	96	198	0.03030303	0.181818182	0.669815358	none	0	1	0	0
6	544453697	498042	362	0.001512925	0.001923031	214	148	362	0.182320442	12.03314917	0.000522627	23	0	0	1	0
6	544954114	497328	314	0.001379371	0.001808666	159	155	314	0.012738854	0.050955414	0.821409044	none	0	1	0	0
6	545454531	497766	346	0.0014324	0.001931631	204	142	346	0.179190751	11.10982659	0.000858715	23	0	0	1	0
6	545954948	498060	350	0.001450628	0.001950066	207	143	350	0.182857143	11.70285714	0.000624042	23	0	0	1	0
6	546455365	498580	308	0.001389947	0.001833206	144	164	308	-0.064935065	1.298701299	0.254450583	none	0	1	0	0
6	546955782	497193	267	0.001367678	0.001851394	147	120	267	0.101123596	2.730337079	0.098458502	none	0	1	0	0
6	547456199	497961	327	0.001339462	0.001646715	119	208	327	-0.272171254	24.22324159	8.58E-07	13	0	0	0	1
6	547956616	498283	334	0.001587451	0.002006892	156	178	334	-0.065868263	1.449101796	0.228672132	none	0	1	0	0
6	548457033	497655	341	0.001557304	0.001844651	176	165	341	0.032258065	0.35483871	0.551386752	none	0	1	0	0
6	548957450	498019	304	0.001417617	0.001864387	113	191	304	-0.256578947	20.01315789	7.69E-06	13	0	0	0	1
6	549457867	497671	268	0.001517066	0.001966158	125	143	268	-0.067164179	1.208955224	0.271539136	none	0	1	0	0
6	549958284	497219	336	0.001452076	0.001937778	191	145	336	0.136904762	6.297619048	0.012090025	none	0	1	0	0
6	550458701	497498	295	0.001553775	0.001825133	175	120	295	0.186440678	10.25423729	0.00136371	23	0	0	1	0
6	550959118	497375	411	0.001812516	0.00230661	197	214	411	-0.04136253	0.703163017	0.401722911	none	0	1	0	0
6	551459535	497815	360	0.001545755	0.001838534	196	164	360	0.088888889	2.844444444	0.091690282	none	0	1	0	0
6	551959952	497265	293	0.001478085	0.00197983	149	144	293	0.017064846	0.085324232	0.770207782	none	0	1	0	0
6	552460369	497609	433	0.001474049	0.001908627	237	196	433	0.094688222	3.88221709	0.048800075	none	0	1	0	0
6	552960786	497414	372	0.00151785	0.001942044	212	160	372	0.139784946	7.268817204	0.007016199	23	0	0	1	0
6	553461203	496883	424	0.001696576	0.002006509	190	234	424	-0.103773585	4.566037736	0.032611911	none	0	1	0	0
6	553961620	497415	392	0.001467587	0.001873687	172	220	392	-0.12244898	5.87755102	0.015335137	none	0	1	0	0
6	554462037	497604	398	0.00162981	0.002214612	165	233	398	-0.170854271	11.61809045	0.000653134	13	0	0	0	1
6	554962454	496745	470	0.001672891	0.002338222	231	239	470	-0.017021277	0.136170213	0.71211842	none	0	1	0	0
6	555462871	496063	396	0.001797151	0.002374194	197	199	396	-0.005050505	0.01010101	0.919944381	none	0	1	0	0
6	555963288	72658	25	0.001135457	0.001765119	19	6	25	0.52	6.76	0.009322376	23	0	0	1	0
7	556463705	496031	49	0.000682417	0.001146602	18	31	49	-0.265306122	3.448979592	0.063290832	none	0	1	0	0
7	556964122	497402	26	0.000686567	0.001127358	14	12	26	0.076923077	0.153846154	0.694886602	none	0	1	0	0
7	557464539	496179	24	0.000851507	0.001356869	12	12	24	0	0	1	na	1	0	0	0
7	557964956	497638	12	0.000415965	0.000834944	0	12	12	-1	12	0.000532006	13	0	0	0	1
7	558465373	497770	27	0.000557486	0.000908552	19	8	27	0.407407407	4.481481481	0.034264008	none	0	1	0	0
7	558965790	496951	55	0.000804908	0.001272761	25	30	55	-0.090909091	0.454545455	0.500184257	none	0	1	0	0
7	559466207	497687	96	0.000872034	0.001187493	53	43	96	0.104166667	1.041666667	0.307434166	none	0	1	0	0
7	559966624	498376	123	0.000865812	0.001157259	46	77	123	-0.25203252	7.81300813	0.005187149	13	0	0	0	1
7	560467041	497610	140	0.000952553	0.00122385	55	85	140	-0.214285714	6.428571429	0.011229887	none	0	1	0	0
7	560967458	497545	139	0.000986845	0.001211951	47	92	139	-0.323741007	14.56834532	0.000135166	13	0	0	0	1
7	561467875	497878	127	0.000965096	0.001153395	52	75	127	-0.181102362	4.165354331	0.041258782	none	0	1	0	0
7	561968292	497928	159	0.000972028	0.00133453	79	80	159	-0.006289308	0.006289308	0.936789903	none	0	1	0	0
7	562468709	497344	212	0.001127992	0.001557272	79	133	212	-0.254716981	13.75471698	0.000208297	13	0	0	0	1
7	562969126	497373	211	0.001146021	0.001678821	62	149	211	-0.412322275	35.87203791	2.11E-09	13	0	0	0	1
7	563469543	497676	240	0.001275931	0.001714971	102	138	240	-0.15	5.4	0.020136752	none	0	1	0	0
7	563969960	498096	226	0.001298946	0.001681403	127	99	226	0.123893805	3.469026549	0.062528098	none	0	1	0	0
7	564470377	497649	272	0.001377477	0.001659302	123	149	272	-0.095588235	2.485294118	0.114914865	none	0	1	0	0
7	564970794	497545	287	0.001182808	0.001456652	180	107	287	0.254355401	18.56794425	1.64E-05	23	0	0	1	0
7	565471211	497708	246	0.001226623	0.00167317	137	109	246	0.113821138	3.18699187	0.074226483	none	0	1	0	0
7	565971628	497858	203	0.001147918	0.001732924	119	84	203	0.172413793	6.034482759	0.014029061	none	0	1	0	0
7	566472045	497520	179	0.001082369	0.001532099	78	101	179	-0.12849162	2.955307263	0.085596035	none	0	1	0	0
7	566972462	498943	198	0.001223587	0.001705105	110	88	198	0.111111111	2.444444444	0.117941635	none	0	1	0	0
7	567472879	496240	274	0.001212115	0.001487687	89	185	274	-0.350364964	33.6350365	6.65E-09	13	0	0	0	1
7	567973296	498246	117	0.000992482	0.001410448	56	61	117	-0.042735043	0.213675214	0.643901934	none	0	1	0	0
7	568473713	498186	173	0.001111031	0.001521018	86	87	173	-0.005780347	0.005780347	0.939396351	none	0	1	0	0
7	568974130	498906	239	0.001299844	0.00158597	108	131	239	-0.09623431	2.213389121	0.136817806	none	0	1	0	0
7	569474547	497418	208	0.001200198	0.001644492	96	112	208	-0.076923077	1.230769231	0.267257493	none	0	1	0	0
7	569974964	497886	64	0.000968093	0.001359749	26	38	64	-0.1875	2.25	0.133614403	none	0	1	0	0
7	570475381	497254	111	0.001080937	0.0014203	66	45	111	0.189189189	3.972972973	0.046236071	none	0	1	0	0
7	570975798	498215	171	0.001083869	0.001578636	79	92	171	-0.076023392	0.988304094	0.320157222	none	0	1	0	0
7	571476215	498019	190	0.001061204	0.001512492	90	100	190	-0.052631579	0.526315789	0.46815991	none	0	1	0	0
7	571976632	497968	234	0.001224978	0.00171999	115	119	234	-0.017094017	0.068376068	0.793716063	none	0	1	0	0
7	572477049	498214	203	0.001117993	0.001624804	120	83	203	0.18226601	6.743842365	0.00940718	23	0	0	1	0
7	572977466	498065	254	0.001246825	0.001592162	105	149	254	-0.173228346	7.622047244	0.0057659	13	0	0	0	1
7	573477883	498607	229	0.001157224	0.001464079	123	106	229	0.074235808	1.262008734	0.261271207	none	0	1	0	0
7	573978300	497790	186	0.001249523	0.00153177	102	84	186	0.096774194	1.741935484	0.186893775	none	0	1	0	0
7	574478717	496864	163	0.001021406	0.001574374	94	69	163	0.153374233	3.834355828	0.050212282	none	0	1	0	0
7	574979134	497740	219	0.001187367	0.001645437	111	108	219	0.01369863	0.04109589	0.839352941	none	0	1	0	0
7	575479551	498096	238	0.001194549	0.001693449	108	130	238	-0.092436975	2.033613445	0.153854432	none	0	1	0	0
7	575979968	497711	298	0.001318034	0.001660602	127	171	298	-0.147651007	6.496644295	0.010807829	none	0	1	0	0
7	576480385	497571	251	0.001367644	0.001786177	95	156	251	-0.243027888	14.8247012	0.00011798	13	0	0	0	1
7	576980802	497764	165	0.001088869	0.001610201	92	73	165	0.115151515	2.187878788	0.139100765	none	0	1	0	0
7	577481219	498443	198	0.001119486	0.001471583	100	98	198	0.01010101	0.02020202	0.886974312	none	0	1	0	0
7	577981636	498024	235	0.001177654	0.001397021	123	112	235	0.046808511	0.514893617	0.473028086	none	0	1	0	0
7	578482053	497883	267	0.001238243	0.001583203	97	170	267	-0.27340824	19.9588015	7.91E-06	13	0	0	0	1
7	578982470	498067	245	0.001082184	0.001434546	134	111	245	0.093877551	2.159183673	0.141719963	none	0	1	0	0
7	579482887	497424	130	0.00109665	0.001458012	64	66	130	-0.015384615	0.030769231	0.860756223	none	0	1	0	0
7	579983304	497914	276	0.001180927	0.001657917	136	140	276	-0.014492754	0.057971014	0.80973206	none	0	1	0	0
7	580483721	498118	123	0.001069024	0.00189162	63	60	123	0.024390244	0.073170732	0.786774932	none	0	1	0	0
7	580984138	497770	37	0.00064789	0.00128021	12	25	37	-0.351351351	4.567567568	0.032582798	none	0	1	0	0
7	581484555	498134	47	0.000874263	0.001488053	22	25	47	-0.063829787	0.191489362	0.661679915	none	0	1	0	0
7	581984972	497395	96	0.000762975	0.001571688	56	40	96	0.166666667	2.666666667	0.102470435	none	0	1	0	0
7	582485389	497370	129	0.000878622	0.001407403	60	69	129	-0.069767442	0.627906977	0.428124089	none	0	1	0	0
7	582985806	498084	100	0.000916512	0.001546426	57	43	100	0.14	1.96	0.161513318	none	0	1	0	0
7	583486223	496971	129	0.000998046	0.001722435	68	61	129	0.054263566	0.379844961	0.537686222	none	0	1	0	0
7	583986640	497288	209	0.001252795	0.001650955	56	153	209	-0.464114833	45.01913876	1.95E-11	13	0	0	0	1
7	584487057	498366	134	0.001036387	0.0014994	63	71	134	-0.059701493	0.47761194	0.489506005	none	0	1	0	0
7	584987474	498015	141	0.00111844	0.001531078	76	65	141	0.078014184	0.858156028	0.354255229	none	0	1	0	0
7	585487891	497406	166	0.001046429	0.001552555	90	76	166	0.084337349	1.180722892	0.277208878	none	0	1	0	0
7	585988308	497635	235	0.001199674	0.001720136	105	130	235	-0.106382979	2.659574468	0.102928267	none	0	1	0	0
7	586488725	498075	293	0.001242785	0.001512824	135	158	293	-0.078498294	1.805460751	0.179053716	none	0	1	0	0
7	586989142	497690	226	0.001249774	0.001710904	91	135	226	-0.194690265	8.566371681	0.003424289	13	0	0	0	1
7	587489559	497817	178	0.001138973	0.001508586	77	101	178	-0.134831461	3.235955056	0.072038289	none	0	1	0	0
7	587989976	498013	257	0.00136643	0.001718329	119	138	257	-0.073929961	1.404669261	0.235943346	none	0	1	0	0
7	588490393	498268	173	0.001065692	0.001346665	96	77	173	0.10982659	2.086705202	0.148586223	none	0	1	0	0
7	588990810	498185	216	0.001224445	0.001466323	93	123	216	-0.138888889	4.166666667	0.041226833	none	0	1	0	0
7	589491227	498093	222	0.001110234	0.001610141	134	88	222	0.207207207	9.531531532	0.002019715	23	0	0	1	0
7	589991644	497321	269	0.001232604	0.001803664	153	116	269	0.137546468	5.089219331	0.024075027	none	0	1	0	0
7	590492061	498236	130	0.000993505	0.001448109	80	50	130	0.230769231	6.923076923	0.008509044	23	0	0	1	0
7	590992478	498353	87	0.000849799	0.001237577	30	57	87	-0.310344828	8.379310345	0.003795164	13	0	0	0	1
7	591492895	498197	156	0.001157173	0.001538046	89	67	156	0.141025641	3.102564103	0.078169086	none	0	1	0	0
7	591993312	497952	173	0.001191882	0.00163319	71	102	173	-0.179190751	5.554913295	0.018428886	none	0	1	0	0
7	592493729	498144	218	0.001192426	0.001691278	101	117	218	-0.073394495	1.174311927	0.278517024	none	0	1	0	0
7	592994146	498035	246	0.001277019	0.00187035	84	162	246	-0.317073171	24.73170732	6.59E-07	13	0	0	0	1
7	593494563	497891	134	0.001252282	0.001716741	56	78	134	-0.164179104	3.611940299	0.057366154	none	0	1	0	0
7	593994980	497717	106	0.001037738	0.001365736	55	51	106	0.037735849	0.150943396	0.69763544	none	0	1	0	0
7	594495397	497585	194	0.001101319	0.001532401	85	109	194	-0.12371134	2.969072165	0.084870519	none	0	1	0	0
7	594995814	496770	117	0.001051795	0.001683375	52	65	117	-0.111111111	1.444444444	0.229421485	none	0	1	0	0
7	595496231	497909	237	0.001163867	0.001532911	135	102	237	0.139240506	4.594936709	0.032066527	none	0	1	0	0
7	595996648	497030	260	0.001197111	0.001467718	128	132	260	-0.015384615	0.061538462	0.804080657	none	0	1	0	0
7	596497065	497406	303	0.001398254	0.001702332	164	139	303	0.082508251	2.062706271	0.150941891	none	0	1	0	0
7	596997482	497062	338	0.001252359	0.001625049	180	158	338	0.065088757	1.431952663	0.231446027	none	0	1	0	0
7	597497899	497483	97	0.000968877	0.00143422	40	57	97	-0.175257732	2.979381443	0.084331496	none	0	1	0	0
7	597998316	497701	55	0.000819769	0.001241709	33	22	55	0.2	2.2	0.138010738	none	0	1	0	0
7	598498733	496769	46	0.000796145	0.001091554	25	21	46	0.086956522	0.347826087	0.555346317	none	0	1	0	0
7	598999150	497679	110	0.000968496	0.001354287	58	52	110	0.054545455	0.327272727	0.567269435	none	0	1	0	0
7	599499567	496523	120	0.000976793	0.001348377	45	75	120	-0.25	7.5	0.006169899	13	0	0	0	1
7	599999984	498060	206	0.001135405	0.001493294	117	89	206	0.13592233	3.805825243	0.051074602	none	0	1	0	0
7	600500401	497918	161	0.001008198	0.001447025	56	105	161	-0.304347826	14.91304348	0.000112582	13	0	0	0	1
7	601000818	499478	167	0.001117166	0.001577647	94	73	167	0.125748503	2.640718563	0.104156425	none	0	1	0	0
7	601501235	497079	252	0.001240246	0.001538488	103	149	252	-0.182539683	8.396825397	0.003758769	13	0	0	0	1
7	602001652	498659	150	0.001059842	0.0013421	64	86	150	-0.146666667	3.226666667	0.072448014	none	0	1	0	0
7	602502069	498930	186	0.001085323	0.001471649	92	94	186	-0.010752688	0.021505376	0.883410563	none	0	1	0	0
7	603002486	497118	125	0.001019879	0.001425215	62	63	125	-0.008	0.008	0.928730075	none	0	1	0	0
7	603502903	498376	85	0.000981187	0.001429643	43	42	85	0.011764706	0.011764706	0.913626661	none	0	1	0	0
7	604003320	497663	252	0.001363372	0.001832063	114	138	252	-0.095238095	2.285714286	0.130570018	none	0	1	0	0
7	604503737	497792	295	0.001334895	0.001666861	178	117	295	0.206779661	12.61355932	0.000382959	23	0	0	1	0
7	605004154	498395	165	0.001170758	0.001602644	81	84	165	-0.018181818	0.054545455	0.815334594	none	0	1	0	0
7	605504571	498050	166	0.001109326	0.001531473	75	91	166	-0.096385542	1.542168675	0.214295291	none	0	1	0	0
7	606004988	497779	219	0.001263613	0.001592072	75	144	219	-0.315068493	21.73972603	3.12E-06	13	0	0	0	1
7	606505405	497879	181	0.001250304	0.001698706	85	96	181	-0.060773481	0.668508287	0.41357217	none	0	1	0	0
7	607005822	497937	195	0.001298357	0.001687462	91	104	195	-0.066666667	0.866666667	0.351879772	none	0	1	0	0
7	607506239	498187	208	0.001152178	0.001601808	101	107	208	-0.028846154	0.173076923	0.677391602	none	0	1	0	0
7	608006656	497987	210	0.001234972	0.00157735	89	121	210	-0.152380952	4.876190476	0.027229652	none	0	1	0	0
7	608507073	498035	163	0.001196703	0.00151395	88	75	163	0.079754601	1.036809816	0.308564587	none	0	1	0	0
7	609007490	498168	168	0.001143189	0.001672629	86	82	168	0.023809524	0.095238095	0.757620724	none	0	1	0	0
7	609507907	497895	138	0.001004228	0.001344661	82	56	138	0.188405797	4.898550725	0.026879245	none	0	1	0	0
7	610008324	498067	229	0.001236781	0.001581113	100	129	229	-0.126637555	3.672489083	0.055317515	none	0	1	0	0
7	610508741	497544	269	0.001116484	0.001594331	75	194	269	-0.442379182	52.64312268	4.00E-13	13	0	0	0	1
7	611009158	497767	294	0.001246567	0.001688039	130	164	294	-0.115646259	3.931972789	0.047376336	none	0	1	0	0
7	611509575	498117	231	0.001232642	0.001595007	115	116	231	-0.004329004	0.004329004	0.947540902	none	0	1	0	0
7	612009992	498019	212	0.001222845	0.001629456	115	97	212	0.08490566	1.528301887	0.21636748	none	0	1	0	0
7	612510409	498036	192	0.001151523	0.001500394	99	93	192	0.03125	0.1875	0.665005542	none	0	1	0	0
7	613010826	498473	274	0.001142489	0.001418833	149	125	274	0.087591241	2.102189781	0.147088353	none	0	1	0	0
7	613511243	498031	234	0.001146515	0.001519986	94	140	234	-0.196581197	9.042735043	0.002637408	13	0	0	0	1
7	614011660	497909	210	0.001305459	0.001742286	95	115	210	-0.095238095	1.904761905	0.167546277	none	0	1	0	0
7	614512077	498657	215	0.001270412	0.001777274	84	131	215	-0.218604651	10.2744186	0.001348874	13	0	0	0	1
7	615012494	497029	251	0.001463697	0.001883693	122	129	251	-0.027888446	0.195219124	0.658607826	none	0	1	0	0
7	615512911	497248	266	0.001272001	0.001941184	109	157	266	-0.180451128	8.661654135	0.003249762	13	0	0	0	1
7	616013328	497154	244	0.001379854	0.00184651	92	152	244	-0.245901639	14.75409836	0.000122481	13	0	0	0	1
7	616513745	497605	354	0.001498176	0.001941801	184	170	354	0.039548023	0.553672316	0.456821058	none	0	1	0	0
7	617014162	497672	261	0.001344259	0.001769238	145	116	261	0.111111111	3.222222222	0.072644948	none	0	1	0	0
7	617514579	497763	259	0.001290775	0.001758367	130	129	259	0.003861004	0.003861004	0.950453751	none	0	1	0	0
7	618014996	498100	249	0.001222646	0.001803855	123	126	249	-0.012048193	0.036144578	0.849217233	none	0	1	0	0
7	618515413	497872	241	0.001206133	0.001467747	109	132	241	-0.095435685	2.195020747	0.138457345	none	0	1	0	0
7	619015830	498033	270	0.001289071	0.0016013	126	144	270	-0.066666667	1.2	0.273321678	none	0	1	0	0
7	619516247	498664	263	0.00121625	0.001549641	119	144	263	-0.095057034	2.376425856	0.123179083	none	0	1	0	0
7	620016664	497853	295	0.001222248	0.001675695	136	159	295	-0.077966102	1.793220339	0.180534289	none	0	1	0	0
7	620517081	497974	198	0.001073349	0.00141423	106	92	198	0.070707071	0.98989899	0.319767063	none	0	1	0	0
7	621017498	497677	266	0.001369362	0.001917408	132	134	266	-0.007518797	0.015037594	0.902401786	none	0	1	0	0
7	621517915	497459	198	0.001152859	0.001519221	106	92	198	0.070707071	0.98989899	0.319767063	none	0	1	0	0
7	622018332	497907	276	0.001205044	0.001753339	137	139	276	-0.007246377	0.014492754	0.904177497	none	0	1	0	0
7	622518749	498009	176	0.001085322	0.001467343	118	58	176	0.340909091	20.45454545	6.11E-06	23	0	0	1	0
7	623019166	498621	146	0.001072959	0.001378803	73	73	146	0	0	1	na	1	0	0	0
7	623519583	498702	247	0.001230194	0.001691892	125	122	247	0.012145749	0.036437247	0.848615356	none	0	1	0	0
7	624020000	497813	270	0.001419208	0.001875704	140	130	270	0.037037037	0.37037037	0.542802454	none	0	1	0	0
7	624520417	497562	294	0.001334507	0.001695266	143	151	294	-0.027210884	0.217687075	0.640807931	none	0	1	0	0
