scaffold,position,start,end,midpoint,sites,sitesOverMinExD,ABBA,BABA,D,fG,fhom,fd
HE669267,152500,150001,155001,152501,4960,4934,7.91514756944,6.849609375,0.0721676759363,0.0880117588012,0.0636884841881,0.0445530629097
HE669267,157500,155001,160001,157496,4208,4060,4.20279947917,8.74446614583,-0.350781917836,-0.475722858702,-0.355066931338,-0.259169208796
HE669267,162500,160001,165001,162504,3897,3598,5.76376229745,4.90807653356,0.0801816610462,0.159777939865,0.129891948873,0.0736573367789
HE669267,167500,165001,170001,167501,4953,4904,5.18858506944,6.30063657407,-0.0967908479037,-0.397728448722,-0.0798170329642,-0.0483453517955
HE669267,172500,170001,175001,172501,4925,4855,4.43125482253,4.48008294753,-0.00547932602937,-0.00304325479482,-0.00251664715488,-0.00191988258851
HE669267,177500,175001,180001,177501,4973,4854,3.14023015529,4.86483953029,-0.215439645467,-0.117559171598,-0.0961656367479,-0.0717421723365
HE669267,182500,180001,185001,182177,3727,3715,5.32120768229,3.95402018229,0.147402039062,0.225757901527,0.121485595279,0.0965620832886
HE669267,187500,185001,190001,187666,4278,4184,4.86303710938,5.30314127604,-0.0432910135925,-0.0406592084687,-0.0313883299799,-0.0241333761736
HE669267,192500,190001,195001,192501,4925,4846,3.931640625,5.28580729167,-0.146913405848,-0.0599700149925,-0.0553992027487,-0.0461627236007
HE669267,197500,195001,200001,197498,4940,4927,4.77975802951,6.70148835359,-0.16737993942,-0.18524251806,-0.140957616147,-0.0839132123984
HE669267,202500,200001,205001,202507,4477,4330,5.01936848958,4.41997612847,0.0634993620176,0.31400636653,0.0919155167059,0.0512468457771
HE669267,207500,205001,210001,207501,4158,3628,4.84480794271,5.03426106771,-0.0191772245745,-0.0259481631197,-0.0192256871036,-0.0146529778723
HE669267,212500,210001,215001,212501,3988,3702,3.9169921875,4.18500434028,-0.0330797664327,-0.0464215907382,-0.0381655799005,-0.0229502713149
HE669267,217500,215001,220001,217501,4957,4938,4.87387876157,5.45308883102,-0.0560871392547,-0.094961929837,-0.0761230213433,-0.0432806131826
HE669267,222500,220001,225001,222498,4948,4902,6.71834309896,5.21877712674,0.125622088399,0.109173065377,0.0867207991868,0.0687231679623
HE669267,227500,225001,230001,227502,4882,4752,6.94582790799,5.91370985243,0.0802608985474,0.115040394756,0.0756690249154,0.0494638641304
HE669267,232500,230001,235001,232501,4436,3736,3.35942925347,4.52435980903,-0.147762775782,-0.223275933783,-0.205222311427,-0.115363950914
HE669267,237500,235001,240001,237501,4951,4890,6.440927011,4.36547851563,0.192057246996,0.268566881962,0.191560674345,0.148052015068
HE669267,242500,240001,245001,242501,4961,4927,5.86930338542,6.09521484375,-0.0188817847912,-0.00669496430639,-0.00661057310684,-0.00580846030234
HE669267,247500,245001,250001,247501,4956,4887,5.59396701389,6.20269097222,-0.0516013907541,-0.0601673101673,-0.0547224534388,-0.0333941823088
HE669267,252500,250001,255001,252501,4914,4574,9.3992151331,15.6216543692,-0.24868996801,-0.760637733447,-0.58287538031,-0.292778810219
HE669267,257500,255001,260001,257501,4885,4789,7.55738208912,9.42131438079,-0.10978064747,-0.226181071259,-0.176884898161,-0.116636036901
HE669267,262500,260001,265001,262501,4728,4494,9.46173924576,8.8676998939,0.0324090304851,0.0784561001242,0.062965802791,0.0392535515573
HE669267,267500,265001,270001,267501,4113,3813,5.49898726852,5.55063657407,-0.00467430441899,-0.0909090909091,-0.0127286340785,-0.00738327904452
HE669267,272500,270001,275001,272501,4883,4813,7.4473650897,5.98989981192,0.10846442996,0.127816686967,0.106539476398,0.0844868434846
HE669267,277500,275001,280001,277501,4913,4837,8.82190393519,7.57052951389,0.0763385390695,0.086550392251,0.0761788589245,0.059961663911
HE669267,282500,280001,285001,282501,4113,3741,5.63699001736,3.64892578125,0.214094579278,0.145246702182,0.14868293633,0.13184140462
HE669267,287500,285001,290001,287501,4962,4614,5.66509331597,6.66205512153,-0.080875298177,-0.0678902878761,-0.0643759984305,-0.0483151739515
HE669267,292500,290001,295001,292501,4597,4451,7.37523509838,7.56960720486,-0.0130059657063,-0.0183275356388,-0.0156273627153,-0.00955051786768
HE669267,297500,295001,300001,297501,4847,4767,5.31941731771,7.09762912326,-0.143207308921,-0.181219037509,-0.170144728919,-0.111579138487
HE669267,302500,300001,305001,302501,4897,4815,4.87927698206,4.99386031539,-0.0116055646631,-0.0108857001484,-0.0100324280503,-0.00727175904035
HE669267,307500,305001,310001,307501,4122,3638,6.49631076389,3.81011284722,0.260633369831,0.310303334169,0.2815997816,0.151908987151
HE669267,312500,310001,315001,312501,4974,4895,6.00913266782,6.05962456597,-0.0041836866191,-0.00430768471204,-0.00365736083166,-0.00221337857335
HE669267,317500,315001,320001,317498,4900,4799,3.31067346644,6.08852358218,-0.295541214997,-0.355367388488,-0.31072541166,-0.246349756223
HE669267,322500,320001,325001,322505,4188,3675,5.75265842014,5.88937717014,-0.0117435433812,-0.0128168612931,-0.0113626115971,-0.00764674467155
HE669267,327500,325001,330001,327111,4141,4015,5.41814959491,7.39087818287,-0.154010797868,-0.715098594504,-0.444906682328,-0.159980054557
HE669267,332500,330001,335001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669265,2500,1,5001,2337,3102,2672,1.52430555556,0.824652777778,0.29785661493,0.883771929825,0.959523809524,0.521345407503
HE669265,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669263,2500,1,5001,2547,4669,4615,3.3310546875,3.79025607639,-0.0644827060795,-0.013588143125,-0.0130460516581,-0.0121186435824
HE669263,7500,5001,10001,7501,4982,4911,1.86333550347,2.86832682292,-0.21239709221,-0.0490322717262,-0.0478055158887,-0.0428396987993
HE669263,12500,10001,15001,11077,1858,1809,0.21875,0.09375,0.4,0.0310880829016,0.0296052631579,0.0283827732335
HE669263,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669261,2500,1,5001,2764,2479,1799,0.416666666667,0.416666666667,0.0,NA,NA,NA
HE669261,7500,5001,10001,5784,478,NA,NA,NA,NA,NA,NA,NA
HE669259,2500,1,5001,2164,2959,1992,2.78240740741,1.04282407407,0.454765506808,0.5,0.505805148915,0.454421768707
HE669259,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669257,2500,1,5001,2542,3899,1993,1.14583333333,0.3125,0.571428571429,0.137457044674,0.133185349612,0.13535106683
HE669257,7500,5001,10001,7501,4575,3569,0.270833333333,0.0,1.0,NA,4.33333333333,1.83529411765
HE669257,12500,10001,15001,10480,936,NA,NA,NA,NA,NA,NA,NA
HE669255,2500,1,5001,2428,1674,334,0.0,0.0,NA,NA,NA,NA
HE669255,7500,5001,10001,5116,4,NA,NA,NA,NA,NA,NA,NA
HE669253,2500,1,5001,2654,3821,3075,4.36782045718,5.40080656829,-0.105745270898,-0.907012195122,-0.292676928122,-0.140739572656
HE669253,7500,5001,10001,7501,4419,4304,7.79445167824,8.14471209491,-0.0219748301512,0.185006877579,-0.0521402035212,-0.0257790413519
HE669253,12500,10001,15001,12501,4931,4917,10.5535481771,7.8625036169,0.146124945254,0.541972610723,0.180747067798,0.114424478798
HE669253,17500,15001,20001,17501,4038,3669,4.48491753472,4.40570746528,0.00890939269674,0.00752329128535,0.00722309808242,0.00535242936748
HE669253,22500,20001,25001,22501,3589,3475,3.70279947917,1.90353732639,0.320933653325,1.03741241241,0.607666373498,0.198060247008
HE669253,27500,25001,30001,27501,4112,3827,2.24403211806,2.99381510417,-0.143147166059,-0.0843588241039,-0.0645348077031,-0.0517432456718
HE669253,32500,30001,35001,32501,4973,4834,8.80116102431,9.51665581597,-0.0390600472701,-0.253693444137,-0.0521083575673,-0.0283040734859
HE669253,37500,35001,40001,37501,3658,3361,6.78925238715,5.77427842882,0.0807873179284,0.120003078976,0.0924259591062,0.0669322139007
HE669253,42500,40001,45001,42501,3636,3408,4.84044053819,4.13362630208,0.078761864458,0.203308364544,0.11555792088,0.0693332765668
HE669253,47500,45001,50001,47501,4956,4930,6.68473307292,4.49115668403,0.196277561482,0.314655709127,0.146202467564,0.102634571645
HE669253,52500,50001,55001,52501,4941,4923,5.1817400897,7.35621925637,-0.173431665126,-0.306197286395,-0.129679640383,-0.0884453219015
HE669253,57500,55001,60001,57501,4959,4955,7.26774088542,10.5097113715,-0.182364179032,-0.291413077403,-0.272549806612,-0.173628544863
HE669253,62500,60001,65001,62501,4979,4845,11.3498535156,12.1287163628,-0.0331733513265,-0.0693767880615,-0.0418796237952,-0.0332912824889
HE669253,67500,65001,70001,67501,4403,3838,2.07649739583,4.50032552083,-0.368540882993,-0.257504495781,-0.191236901582,-0.123056752201
HE669253,72500,70001,75001,72501,4953,4863,5.21936487269,6.53837528935,-0.112182307016,-0.0534132452193,-0.0512107577979,-0.0438348919393
HE669253,77500,75001,80001,77501,4963,4948,11.2664930556,4.90711805556,0.393194504079,0.191890617633,0.180603119755,0.16855037703
HE669253,82500,80001,85001,80489,975,NA,NA,NA,NA,NA,NA,NA
HE669251,2500,1,5001,1448,2545,2263,5.31958007812,5.29050021701,0.00274077672385,0.00982116681325,0.00676187112076,0.00436510521858
HE669251,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669249,2500,1,5001,2654,4003,2933,2.96397569444,2.15798611111,0.157359545801,0.233761329305,0.219958543086,0.169210442389
HE669249,7500,5001,10001,5550,972,NA,NA,NA,NA,NA,NA,NA
HE669247,2500,1,5001,2524,3258,3135,3.35959201389,2.89865451389,0.0736528191969,0.208480565371,0.117018346097,0.0723605764317
HE669247,7500,5001,10001,5555,1072,1049,1.5849609375,2.45562065972,-0.215478811966,-1.37397260274,-0.813463098135,-0.369871853969
HE669247,12500,10001,15001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669245,2500,1,5001,2889,3331,2615,2.73822699653,3.54378255208,-0.128232144399,-0.343767364327,-0.177752238663,-0.103238247101
HE669245,7500,5001,10001,7501,3663,3366,3.185546875,5.96383101852,-0.303658256971,-1.17344943477,-0.524700128419,-0.304204223233
HE669245,12500,10001,15001,12501,4983,4948,7.46976273148,7.52517361111,-0.00369530609291,-0.0321012488475,-0.0061042179668,-0.00413830361967
HE669245,17500,15001,20001,17501,4180,3477,6.74098186728,7.64824459877,-0.063051529116,-52.2583333333,-0.164896134631,-0.0862965817141
HE669245,22500,20001,25001,22501,4902,4384,6.16589807581,8.68673140914,-0.169723033614,-0.321381142098,-0.273452764896,-0.183865351132
HE669245,27500,25001,30001,27501,4811,4479,9.39899811921,5.94261791088,0.225294401943,0.425810073789,0.320359642771,0.22409669068
HE669245,32500,30001,35001,32501,4770,4605,6.79616970486,6.65460431134,0.0105247023962,0.0598470948012,0.0261100437613,0.0129264506754
HE669245,37500,35001,40001,37501,4354,3644,6.13321940104,6.16352900752,-0.00246484724859,0.0292434394193,-0.0107681632443,-0.00368063668866
HE669245,42500,40001,45001,42501,4774,4716,8.11858904803,7.79487666377,0.0203420417728,0.11183585745,0.045202020202,0.0254731748968
HE669245,47500,45001,50001,47496,3882,3710,5.75447591146,6.17201063368,-0.0350090297458,-0.154761904762,-0.0795085128657,-0.0411565474705
HE669245,52500,50001,55001,52502,3571,2969,3.544921875,6.85286458333,-0.318139127168,-2.53290129611,-0.981898995104,-0.430812277429
HE669245,57500,55001,60001,57501,4955,4895,6.02848307292,6.84633608218,-0.0635234560895,-0.30139688633,-0.0900776009051,-0.0510078862361
HE669245,62500,60001,65001,62501,4993,4949,8.78640407986,8.58892144097,0.0113656943378,-0.455455455455,0.0469847170591,0.0202136875541
HE669245,67500,65001,70001,67501,3883,3357,5.61995442708,5.74972873264,-0.0114140652587,-0.0283385461094,-0.0178843795795,-0.0110691544499
HE669245,72500,70001,75001,72501,4960,4896,7.00923213252,8.25489185475,-0.0816070233222,-0.168763965659,-0.095584357914,-0.0652312261349
HE669245,77500,75001,80001,77501,4705,4449,5.42156756366,5.32340494792,0.00913567862877,0.0405752900371,0.0159541948834,0.00745125386427
HE669245,82500,80001,85001,82501,4842,4552,7.89775028935,5.80002170139,0.153143780564,0.245288604683,0.176144370475,0.0955706423228
HE669245,87500,85001,90001,87501,4905,4851,12.5846535012,7.26188151042,0.268196538471,0.336617991509,0.253190603505,0.187782955549
HE669245,92500,90001,95001,92501,4951,4942,5.64832899306,4.87098524306,0.0738968085326,0.0306531115219,0.0271480180886,0.022190833736
HE669245,97500,95001,100001,97501,4192,4031,2.13598632812,2.89379882812,-0.150664983982,-0.0383753132006,-0.0355044024646,-0.0303911159075
HE669245,102500,100001,105001,102501,4992,4985,4.56998697917,6.03548177083,-0.138182934316,-0.0965017576953,-0.0750600213409,-0.0599116363249
HE669245,107500,105001,110001,107501,4933,4902,6.6062463831,7.77443214699,-0.0812330072913,1.76260641781,-0.178823347027,-0.0844193523093
HE669245,112500,110001,115001,112501,4887,4680,5.72756618924,7.32348632812,-0.122282868509,-1.23182579564,-0.206156088809,-0.109923618481
HE669245,117500,115001,120001,117501,4934,4857,5.67266167535,5.32941804109,0.031198068284,0.0323740516347,0.0228791575455,0.0174151447531
HE669245,122500,120001,125001,122501,4406,3561,4.60704210069,2.47705078125,0.300672415642,0.291748409726,0.203154430485,0.168831168831
HE669245,127500,125001,130001,127501,4965,4937,6.17887369792,6.93314163773,-0.0575249433826,-0.093371659861,-0.060478632082,-0.0401583688623
HE669245,132500,130001,135001,132501,4941,4775,10.3803982205,5.97183340567,0.26960019376,0.401697909251,0.270893525474,0.223296986751
HE669245,137500,135001,140001,137501,4940,4888,7.23095703125,5.74412254051,0.114591550866,0.301528621307,0.184798244983,0.143767442836
HE669245,142500,140001,145001,142501,4815,4720,8.97951931424,7.47865125868,0.0911928849507,0.48431372549,0.111283938168,0.0823241862015
HE669245,147500,145001,150001,147501,3729,3407,7.49669053819,5.67051866319,0.13869088332,-6.33659638554,0.368174658733,0.203970331588
HE669245,152500,150001,155001,152502,3594,3172,4.01342773438,4.97414822049,-0.106894282834,-4.85416666667,-0.239426717144,-0.119221170937
HE669245,157500,155001,160001,157501,4937,4762,6.30729166667,4.99370659722,0.116236197792,0.133220353904,0.10971542505,0.0665172144749
HE669245,162500,160001,165001,162501,4970,4878,5.43468786169,7.49414966725,-0.159292109669,-0.452637603739,-0.245327404803,-0.132672224578
HE669245,167500,165001,170001,167501,4953,4850,7.48912217882,8.63690863715,-0.0711760055175,-0.226723251029,-0.132417004657,-0.0854847746913
HE669245,172500,170001,175001,172501,4902,4856,5.50634765625,7.12266710069,-0.127984603356,-0.082163974936,-0.0756193312576,-0.0607173913043
HE669245,177500,175001,180001,177501,4980,4964,8.197265625,9.60481770833,-0.0790667056758,-0.047802246396,-0.0467119430181,-0.0399421128799
HE669245,182500,180001,185001,182501,4957,4936,5.03751627604,3.96763780382,0.11880734774,0.0400123364607,0.0388072860089,0.0308650992733
HE669245,187500,185001,190001,187501,4996,4990,2.24853515625,1.10791015625,0.339831248182,0.0541945063103,0.0531102218989,0.0510481247066
HE669245,192500,190001,195001,192501,4968,4925,4.16723632812,2.34366861979,0.280078994075,0.11175390999,0.09518289736,0.0883178306795
HE669245,197500,195001,200001,197501,4901,4808,5.43831380208,4.45133463542,0.0997992166156,0.0398821424813,0.038930356776,0.0323809388194
HE669245,202500,200001,205001,202501,4918,4891,4.11393229167,5.14474826389,-0.111335083443,-0.0376912334159,-0.0355845226055,-0.0295150215926
HE669245,207500,205001,210001,207501,4909,4815,6.9132848669,6.78285951968,0.00952277834849,0.0111296296296,0.00743400925231,0.0057851504845
HE669245,212500,210001,215001,212375,4682,4593,4.8134765625,6.13248697917,-0.120501992506,-0.252366716492,-0.132185032948,-0.0901490618743
HE669245,217500,215001,220001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669243,2500,1,5001,2574,4816,4288,2.29947916667,1.953125,0.0814451928965,0.253816793893,0.12996742671,0.072328469138
HE669243,7500,5001,10001,5063,117,NA,NA,NA,NA,NA,NA,NA
HE669241,2500,1,5001,2728,3945,3344,4.12662760417,3.73600260417,0.0496812122216,0.0238511687073,0.020483253044,0.0158594966078
HE669241,7500,5001,10001,7501,4722,4622,5.32223849826,6.01472981771,-0.0610825839981,-0.0428909379284,-0.0370904187928,-0.0288594589869
HE669241,12500,10001,15001,12501,4940,4866,4.21628146701,4.20456271701,0.00139163600987,0.000479182195719,0.000459209705766,0.000358547484302
HE669241,17500,15001,20001,17501,3371,3225,0.498046875,0.966796875,-0.32,-0.0251642667412,-0.0244875748231,-0.0199587887972
HE669241,22500,20001,25001,22501,4087,4028,1.21549479167,0.402126736111,0.502817279313,0.0255445598539,0.0245727523056,0.021707066573
HE669241,27500,25001,30001,27475,3722,3119,0.580729166667,0.494791666667,0.0799031476998,0.00312086249291,0.00299913661219,0.00278647574148
HE669241,32500,30001,35001,32600,4500,3868,0.776041666667,2.44791666667,-0.518578352181,-0.0641358641359,-0.0610788697555,-0.0521601364938
HE669241,37500,35001,40001,37501,4813,4478,1.75651041667,1.796875,-0.0113594723342,-0.00183910773612,-0.00156776803776,-0.00139941515481
HE669241,42500,40001,45001,42501,4995,4958,1.2880859375,1.6005859375,-0.108181203516,-0.0115152096728,-0.00982123979512,-0.0088491768422
HE669241,47500,45001,50001,47452,4782,4416,1.19169560185,1.07798032407,0.0501019887812,0.00317160565563,0.00267702053745,0.00246733372572
HE669241,52500,50001,55001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669239,2500,1,5001,2716,4363,4261,6.82524956597,9.53097873264,-0.165425006136,-0.23912543153,-0.172177443484,-0.126666553785
HE669239,7500,5001,10001,7501,4695,4401,6.7405327691,6.02590603299,0.0559769836514,0.0853595313391,0.0373285471377,0.0257913094331
HE669239,12500,10001,15001,12501,4855,4517,7.16954210069,6.82383897569,0.0247047602801,0.0536978359064,0.030974942639,0.0229343929512
HE669239,17500,15001,20001,17501,4867,4649,5.98271122685,8.84975405093,-0.193295097638,0.812105565118,-0.347605683213,-0.189796192009
HE669239,22500,20001,25001,22501,4153,4012,10.2230179398,6.29926215278,0.237482706082,0.318815535807,0.247208524369,0.214230138826
HE669239,27500,25001,30001,27501,4957,4924,9.24026150174,7.27780490451,0.118806678031,0.378653379114,0.154267387707,0.11555122051
HE669239,32500,30001,35001,30951,1839,1711,3.05651403356,4.54349320023,-0.195654967281,-0.697191697192,-0.587196846345,-0.353414483185
HE669239,37500,35001,40001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669237,22500,20001,25001,22554,2033,1631,0.0,0.0,NA,NA,NA,NA
HE669237,27500,25001,30001,25442,646,NA,NA,NA,NA,NA,NA,NA
HE669235,2500,1,5001,2543,4315,4014,1.17317708333,1.90581597222,-0.237947561319,-0.374113475177,-0.313910240516,-0.203667953668
HE669235,7500,5001,10001,7182,3777,3392,2.40625,1.53125,0.222222222222,0.1875,0.186390532544,0.174848222029
HE669235,12500,10001,15001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669233,2500,1,5001,2632,3416,2777,5.78379991319,5.30680338542,0.0430090694739,0.129218106996,0.10072403996,0.0696385007762
HE669233,7500,5001,10001,7501,4912,4848,10.5163031684,6.64933268229,0.225273943811,0.304410960776,0.338093641889,0.206981066326
HE669233,12500,10001,15001,12501,4973,4939,4.18603515625,3.93863932292,0.0304499378982,0.015482398957,0.0157169117647,0.0143576223442
HE669233,17500,15001,20001,17501,4628,4271,2.59339735243,2.0510796441,0.116766152301,0.0323470021746,0.0329136264257,0.0312453113278
HE669233,22500,20001,25001,22501,4634,4068,7.8525390625,4.50010850694,0.271393685986,0.0956911717337,0.0914770271151,0.0849246940208
HE669233,27500,25001,30001,26522,3001,2690,2.83452690972,3.31586371528,-0.0782611763876,-0.132023809524,-0.0737154631866,-0.0620801612181
HE669233,32500,30001,35001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669229,2500,1,5001,2509,3938,3339,2.43055555556,2.34722222222,0.0174418604651,0.023166023166,0.0226977184064,0.0205150122876
HE669229,7500,5001,10001,5392,763,NA,NA,NA,NA,NA,NA,NA
HE669227,2500,1,5001,2506,4909,4413,3.33273654514,5.75873480903,-0.266843305047,-0.553854538248,-0.477687410087,-0.258143723637
HE669227,7500,5001,10001,5139,196,NA,NA,NA,NA,NA,NA,NA
HE669225,2500,1,5001,2531,4831,4593,1.1376953125,0.7607421875,0.198559670782,0.0126176778243,0.0126102580856,0.0115137575151
HE669225,7500,5001,10001,7501,4956,4901,3.87879774306,5.00249565972,-0.126524129505,-0.0295278284672,-0.0279937287128,-0.0265243293361
HE669225,12500,10001,15001,12501,4894,4595,2.94270833333,2.51171875,0.0790164717116,0.0246426444312,0.0243866499668,0.0219350563287
HE669225,17500,15001,20001,17501,3524,1938,0.8125,1.3125,-0.235294117647,-0.104347826087,-0.103299856528,-0.0855360855361
HE669225,22500,20001,25001,22501,4850,3590,1.56640625,2.38411458333,-0.20698747528,-0.246855345912,-0.22156885805,-0.125191042594
HE669225,27500,25001,30001,27325,4151,3777,5.81369357639,6.51703559028,-0.0570397747272,-0.045341354225,-0.043722850282,-0.0343344456804
HE669225,32500,30001,35001,34900,201,NA,NA,NA,NA,NA,NA,NA
HE669225,37500,35001,40001,37501,4961,4838,8.15983072917,8.43912760417,-0.0168261688108,-0.0132538309441,-0.0117779486053,-0.00977577249111
HE669225,42500,40001,45001,42501,4982,4942,6.79421657986,6.08631727431,0.0549588482566,0.0313605599139,0.0266924153281,0.0225133202661
HE669225,47500,45001,50001,47501,4770,4667,3.90958658854,4.72208658854,-0.0941300699564,-0.0553780617678,-0.049009726022,-0.0354156419085
HE669225,52500,50001,55001,52501,4949,4923,5.23868815104,5.45157877604,-0.0199144349203,-0.0207382039574,-0.0183061095008,-0.0125933913579
HE669225,57500,55001,60001,57501,4951,4851,8.17784288194,7.78005642361,0.0249272445399,0.0436865436865,0.0285990669808,0.0189156278379
HE669225,62500,60001,65001,62501,3330,2920,4.09741210938,4.17163085938,-0.00897549453794,-0.00697247706422,-0.00618087182824,-0.00461611139856
HE669225,67500,65001,70001,67501,4197,3987,6.26340060764,6.70046657986,-0.0337141661435,-0.0329117233716,-0.0302838926982,-0.0217493817517
HE669225,72500,70001,75001,72501,4955,4931,5.06567382812,9.2614203559,-0.292853978196,-0.187497575546,-0.168986755391,-0.14497020715
HE669225,77500,75001,80001,77501,4991,4961,2.234375,1.09375,0.342723004695,0.109884596086,0.1095,0.0899230111206
HE669225,82500,80001,85001,82501,2106,1729,6.93634259259,1.74016203704,0.598879477089,0.646995244272,0.636537643556,0.580925346338
HE669225,87500,85001,90001,87501,4957,4630,1.69010416667,3.01822916667,-0.282079646018,-0.119382022472,-0.115541458994,-0.0882870579636
HE669225,92500,90001,95001,91641,3229,2928,2.52213541667,8.11675347222,-0.525864882507,-0.282973305234,-0.282605200462,-0.237443202751
HE669225,97500,95001,100001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669223,2500,1,5001,2440,3849,3641,4.71334273727,4.37472873264,0.0372591705238,-0.318695533769,0.169031885314,0.0662280701754
HE669223,7500,5001,10001,9684,631,NA,NA,NA,NA,NA,NA,NA
HE669223,12500,10001,15001,12501,4859,4813,7.70636212384,8.33758318866,-0.039343257068,0.231729339282,-0.114827876619,-0.0579046557307
HE669223,17500,15001,20001,17501,4924,4882,7.0977557147,6.69620768229,0.0291104174232,0.443512304251,0.0848244984031,0.0424908144519
HE669223,22500,20001,25001,20671,1333,1311,2.04294162326,1.61412217882,0.117257851558,1.12272727273,0.300578034682,0.0812733928351
HE669223,27500,25001,30001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669221,2500,1,5001,1065,1438,153,0.0,0.0,NA,NA,NA,NA
HE669221,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669219,2500,1,5001,2501,4824,4075,7.57845052083,7.41677517361,0.0107817881849,0.0317805647982,0.0179806918745,0.0106905062565
HE669219,7500,5001,10001,7501,4884,4799,8.11858904803,9.33314344618,-0.0695950616107,-0.128836709638,-0.0894436276077,-0.0552431653445
HE669219,12500,10001,15001,10619,518,NA,NA,NA,NA,NA,NA,NA
HE669217,2500,1,5001,2875,4227,4147,6.66615125868,5.58194986979,0.0885199572992,0.0394479186406,0.0394088151851,0.0332781214336
HE669217,7500,5001,10001,7501,4899,4850,5.84008789063,6.62849934896,-0.0632318195465,-0.0420866059637,-0.0425218968847,-0.0337235099184
HE669217,12500,10001,15001,12501,4956,4900,5.8528374566,7.86564127604,-0.146722086222,-0.0918025971969,-0.0866323147096,-0.0647321844001
HE669217,17500,15001,20001,17501,4981,4974,2.71020507813,2.57153320312,0.0262549690302,0.00664296407186,0.00684564621186,0.00553774157206
HE669217,22500,20001,25001,22501,4912,4778,5.92586263021,8.56431749132,-0.182085718672,-0.196217036248,-0.168580144204,-0.147442971659
HE669217,27500,25001,30001,27501,4980,4936,5.53005642361,4.72189670139,0.0788298300205,0.0539819673557,0.0511423719037,0.0346830499477
HE669217,32500,30001,35001,32501,4954,4939,4.38753255208,3.76079644097,0.0769159065184,0.0254404510218,0.0250182641414,0.0206240537787
HE669217,37500,35001,40001,37501,4954,4706,4.90728081597,4.05571831597,0.09500865586,0.0699614890886,0.0589366176029,0.0438950724313
HE669217,42500,40001,45001,42501,4850,4835,4.20365849248,3.67219147859,0.0674805914081,0.0358009531328,0.0333256222189,0.0294868398873
HE669217,47500,45001,50001,47501,4976,4931,5.78569878472,6.55240885417,-0.062141625919,-0.185771374487,-0.0892194247329,-0.0600452081103
HE669217,52500,50001,55001,52501,4225,3706,5.49905056424,4.08455403646,0.147595459821,0.154199195647,0.145358042863,0.116877062114
HE669217,57500,55001,60001,57501,4742,4439,8.65077039931,8.23041449653,0.0249008529538,0.0563114134543,0.0431932210949,0.0272914279273
HE669217,62500,60001,65001,62501,4851,4491,7.18987811053,8.30120623553,-0.0717398537232,-0.127008928571,-0.0953240757976,-0.0613369319157
HE669217,67500,65001,70001,67501,4228,3449,3.95985243056,4.31271701389,-0.0426547743966,-0.0310672933624,-0.027649299415,-0.0219970508259
HE669217,72500,70001,75001,72501,4897,4453,3.74419487847,4.25591362847,-0.063963976183,-0.0417818413778,-0.0388743261289,-0.0311220022965
HE669217,77500,75001,80001,77501,4830,4753,5.29748987269,4.46155237269,0.0856577396615,0.216891891892,0.0964736525746,0.0647355064954
HE669217,82500,80001,85001,82501,4888,4819,6.76473885995,5.3205114294,0.119503311556,0.388999298574,0.161062617984,0.100700083728
HE669217,87500,85001,90001,87501,4991,4952,4.58966290509,6.12004484954,-0.142896704514,-0.297602970966,-0.146064623032,-0.0832438175058
HE669217,92500,90001,95001,92501,4210,3895,6.36046006944,5.29875578704,0.0910613797254,0.35055412248,0.183662232678,0.10148174269
HE669217,97500,95001,100001,95885,1750,1687,2.97806351273,3.95071976273,-0.14037908408,0.46397515528,-0.70857925801,-0.339339794064
HE669217,102500,100001,105001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE669215,2500,1,5001,2958,4011,3862,3.77067057292,3.08056640625,0.100726944458,0.638554216867,0.1531201849,0.0695598915041
HE669215,7500,5001,10001,7501,4519,3619,3.6259765625,4.6826171875,-0.127174424071,-0.442958515284,-0.158387820826,-0.113849463371
HE669215,12500,10001,15001,12093,4128,3990,4.25716145833,5.18619791667,-0.0983798690107,-0.0915447780344,-0.0729948165325,-0.0526076484467
HE669215,17500,15001,20001,17784,4036,3842,3.86208767361,3.06477864583,0.115103856637,0.0636124385345,0.0549095800329,0.0338368023577
HE669215,22500,20001,25001,22501,4798,3985,1.54296875,1.07552083333,0.178518150174,0.0167882528994,0.0139516808083,0.0128132677402
HE669215,27500,25001,30001,27501,4970,4860,8.45377604167,0.448567708333,0.899224806202,0.266932962834,0.249512987013,0.214079275724
