#chrom	coord	total	dtotal	T12	T123	D_left	D_right	D_total	D_stat	D_chisq	D_Pvalue	introgression	introgna	intrognone	introg23	introg13
3	264999471	500158	1.0	3.9987363993e-06	3.3989259394e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	265499470	499842	3.0	3.00094829966e-06	2.6508376647e-05	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
3	265999469	500062	1.0	2.99962804612e-06	1.7497830269e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	266499468	500369	0.0	1.99852508848e-06	7.99410035394e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	266999467	499743	1.0	6.00308558599e-06	1.8009256758e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	267499466	499887	0.0	3.00067815326e-06	9.50214748533e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	267999465	500028	1.0	1.4999160047e-05	1.8498964058e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	268499464	500192	1.0	8.99654532659e-06	4.4982726633e-06	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	268999463	499838	0.0	0.0	3.00097231503e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	269499462	500373	2.0	6.99478189271e-06	1.9485463844e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
3	269999461	499647	0.0	4.00282599515e-06	1.70120104794e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	270499460	500006	1.0	3.99995200058e-06	1.09998680016e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	270999459	500057	2.0	8.99897411695e-06	2.24974352924e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
3	271499458	500258	5.0	6.99638986283e-06	3.44822071811e-05	1.0	4.0	5.0	-0.6	0	1.0	na	1	0	0	0
3	271999457	499872	0.0	2.00051213111e-06	1.10028167211e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	272499456	499962	5.0	6.00045603466e-06	1.70012920982e-05	2.0	3.0	5.0	-0.2	0	1.0	na	1	0	0	0
3	272999455	500004	0.0	8.99992800058e-06	1.5499876001e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	273499454	500534	0.0	6.99253197585e-06	2.54727950549e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	273999453	499593	3.0	1.30105906208e-05	5.45443991409e-05	2.0	1.0	3.0	0.333333333333	0	1.0	na	1	0	0	0
3	274499452	500053	1.0	4.99947005617e-06	1.44984631629e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	274999451	500360	2.0	1.09920856983e-05	3.14773363179e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
3	275499450	499822	0.0	2.00071225356e-06	2.3008190916e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	275999449	499897	3.0	7.00144229711e-06	3.25066963795e-05	3.0	0.0	3.0	1.0	0	1.0	na	1	0	0	0
3	276499448	500140	1.0	9.99720078378e-06	1.49958011757e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	276999447	499907	1.0	9.00167431142e-06	1.75032556055e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	277499446	499962	0.0	9.00068405199e-06	7.50057004332e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	277999445	500071	1.0	1.29981542621e-05	2.24968054536e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	278499444	500323	0.0	1.99870883409e-06	1.59896706727e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	278999443	499656	0.0	7.00481931569e-06	1.65113598156e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	279499442	500043	0.0	8.99922606656e-06	2.44978931812e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	279999441	500034	1.0	3.99972801849e-06	2.79980961295e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	280499440	500086	2.0	1.69970765028e-05	3.24944109613e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
3	280999439	499980	2.0	1.20004800192e-05	2.30009200368e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
3	281499438	500026	1.0	7.99958402163e-06	3.69980761e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	281999437	500090	2.0	1.99964006479e-06	3.69933411986e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
3	282499436	500083	1.0	5.99900416531e-06	1.89968465235e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	282999435	499968	4.0	9.00057603687e-06	4.05025921659e-05	3.0	1.0	4.0	0.5	0	1.0	na	1	0	0	0
3	283499434	500720	1.0	4.99281035309e-06	3.14547052245e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	283999433	499332	2.0	9.01204008555e-06	2.45327757885e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
3	284499432	500435	1.0	1.69852228561e-05	6.14465415089e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	284999431	499785	4.0	1.20051622198e-05	3.50150564743e-05	1.0	3.0	4.0	-0.5	0	1.0	na	1	0	0	0
3	285499430	500132	3.0	3.99894427871e-06	1.49960410452e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
3	285999429	499996	1.0	7.00005600045e-06	2.15001720014e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	286499428	499909	0.0	7.00127423191e-06	2.35042777786e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	286999427	500652	1.0	9.98697698202e-07	9.48762813291e-06	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	287499426	499437	2.0	1.60180363089e-05	3.70417089643e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
3	287999425	500264	1.0	6.99630595046e-06	1.44923480402e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	288499424	499742	0.0	1.00051626639e-06	1.55080021291e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	288999423	500282	2.0	1.49915447688e-05	3.34811166502e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
3	289499422	499820	0.0	3.00108038894e-06	1.45052218799e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	289999421	500213	2.0	1.9991483628e-05	5.89748767025e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
3	290499420	499846	2.0	2.30070861825e-05	3.75115535585e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
3	290999419	500064	1.0	2.99961604915e-06	4.14946886798e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	291499418	499984	2.0	1.10003520113e-05	3.45011040353e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
3	291999417	500020	1.0	5.9997600096e-06	3.69985200592e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	292499416	500073	1.0	9.99854021313e-07	1.49978103197e-06	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	292999415	500380	0.0	9.99240577161e-07	1.44889883688e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	293499414	499577	1.0	6.00508029793e-06	1.00084671632e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	293999413	500181	0.0	4.99819065498e-06	1.04962003755e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	294499412	499864	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	294999411	500041	1.0	7.99934405379e-06	2.19981961479e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
3	295499410	500008	2.0	5.99990400154e-06	1.89996960049e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
3	295999409	500086	2.0	5.99896817747e-06	2.99948408874e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
3	296499408	499972	0.0	6.00033601882e-06	1.40007840439e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	296999407	500181	2.0	5.99782878598e-06	2.99891439299e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
3	297499406	500101	0.0	5.99878824477e-06	3.19935373055e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
3	297999405	499966	1.0	6.00040802775e-06	1.80012240832e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	298499404	499866	4.0	2.40064337242e-05	4.10109909456e-05	2.0	2.0	4.0	0.0	0	1.0	na	1	0	0	0
3	298999403	500026	3.0	4.99974001352e-06	1.64991420446e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
3	299499402	500573	1.0	4.99427655906e-06	1.74799679567e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
3	299999401	388454	0.0	6.4357684565e-06	1.99508822151e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	300499400	500199	6.0	5.09797100754e-05	0.00013244728598	5.0	1.0	6.0	0.666666666667	0	1.0	na	1	0	0	0
4	300999399	500063	0.0	7.99899212699e-06	2.29971023651e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	301499398	500852	4.0	3.79353581497e-05	9.38400964756e-05	1.0	3.0	4.0	-0.5	0	1.0	na	1	0	0	0
4	301999397	499549	4.0	3.50315985018e-05	0.000111600663799	2.0	2.0	4.0	0.0	0	1.0	na	1	0	0	0
4	302499396	500700	0.0	1.19832234871e-05	2.6962252846e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	302999395	499817	3.0	1.90069565461e-05	5.55203204373e-05	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
4	303499394	499703	0.0	2.80166418853e-05	7.70457651845e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	303999393	499818	1.0	7.00254892781e-06	4.75172962959e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	304499392	500182	2.0	1.49945419867e-05	3.74863549668e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
4	304999391	499977	0.0	6.0002760127e-06	3.20014720677e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	305499390	500076	0.0	9.998480231e-07	1.94970364505e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	305999389	499960	1.0	1.90015201216e-05	3.05024401952e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	306499388	500005	2.0	1.49998500015e-05	6.14993850061e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
4	306999387	500412	1.0	4.99588339208e-06	1.54872385155e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	307499386	500073	3.0	5.99912412788e-06	1.09983942344e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
4	307999385	499771	6.0	1.10050403085e-05	6.85313873754e-05	4.0	2.0	6.0	0.333333333333	0	1.0	na	1	0	0	0
4	308499384	499886	2.0	8.00182441597e-06	1.30029646759e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
4	308999383	500189	1.0	1.39947099996e-05	2.89890421421e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	309499382	500328	0.0	3.99737772022e-06	1.09927887306e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	309999381	499780	1.0	8.00352154948e-06	2.00088038737e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	310499380	499864	3.0	7.00190451803e-06	5.05137397372e-05	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
4	310999379	500036	1.0	2.79979841451e-05	3.69973361918e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	311499378	500049	0.0	1.19988241152e-05	2.99970602881e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	311999377	500001	0.0	7.99998400003e-06	2.79999440001e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	312499376	500056	4.0	5.99932807526e-06	3.19964164014e-05	3.0	1.0	4.0	0.5	0	1.0	na	1	0	0	0
4	312999375	500303	4.0	1.09933380371e-05	2.34857676248e-05	3.0	1.0	4.0	0.5	0	1.0	na	1	0	0	0
4	313499374	499725	3.0	0.0	3.001650908e-06	3.0	0.0	3.0	1.0	0	1.0	na	1	0	0	0
4	313999373	500113	1.0	2.99932215319e-06	5.49875728085e-06	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	314499372	499937	0.0	1.00012601588e-06	5.50069308733e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	314999371	499988	0.0	9.00021600518e-06	1.85004440107e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	315499370	500069	4.0	1.09984822095e-05	2.04971713903e-05	4.0	0.0	4.0	1.0	0	1.0	na	1	0	0	0
4	315999369	500018	2.0	1.49994600194e-05	2.44991180318e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
4	316499368	500286	2.0	2.99828498099e-05	4.99714163498e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
4	316999367	500225	2.0	1.19946024289e-05	2.59883052626e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
4	317499366	499707	1.0	2.00117268719e-05	5.50322488979e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	317999365	500383	3.0	2.19831608988e-05	5.09609639017e-05	2.0	1.0	3.0	0.333333333333	0	1.0	na	1	0	0	0
4	318499364	499717	3.0	1.40079284875e-05	3.40192548983e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
4	318999363	500035	6.0	1.09992300539e-05	3.64974451788e-05	3.0	3.0	6.0	0.0	0	1.0	na	1	0	0	0
4	319499362	500336	2.0	9.99328451281e-06	3.1978510441e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	319999361	500226	0.0	1.59927712674e-05	4.89778620064e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	320499360	499720	2.0	8.00448251021e-06	4.0022412551e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	320999359	500029	1.0	9.99942003364e-07	1.49991300505e-06	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	321499358	499813	3.0	6.00224483957e-06	2.40089793583e-05	3.0	0.0	3.0	1.0	0	1.0	na	1	0	0	0
4	321999357	500170	0.0	9.99660115561e-07	6.49779075114e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	322499356	500257	0.0	1.99897252812e-06	2.39876703374e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	322999355	499764	0.0	5.00236111445e-06	9.50448611745e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	323499354	500058	1.0	4.99942006727e-06	3.14963464238e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	323999353	500168	0.0	4.99832056429e-06	2.74907631036e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	324499352	499834	2.0	1.40046495436e-05	4.40146128515e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
4	324999351	499942	0.0	8.00092810766e-06	2.4002784323e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	325499350	500519	0.0	2.99688922898e-06	3.14673369043e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	325999349	499740	0.0	3.00156081162e-06	2.45127466282e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	326499348	499887	0.0	0.0	1.70038428685e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	326999347	500210	0.0	4.99790088163e-06	1.34943323804e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	327499346	499836	0.0	5.0016405381e-06	5.50180459191e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	327999345	500219	1.0	3.99824876704e-06	1.99912438352e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	328499344	499749	0.0	3.00150675639e-06	8.50426914311e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	328999343	500019	0.0	2.99988600433e-06	4.4998290065e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	329499342	500109	3.0	5.99869228508e-06	1.49967307127e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
4	329999341	499986	4.0	3.30009240259e-05	4.35012180341e-05	2.0	2.0	4.0	0.0	0	1.0	na	1	0	0	0
4	330499340	500005	2.0	1.39998600014e-05	3.69996300037e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
4	330999339	500031	0.0	1.99987600769e-05	4.39972721691e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	331499338	500101	1.0	1.29973745303e-05	4.1491618693e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	331999337	500180	0.0	9.99640129553e-07	1.64940621376e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	332499336	500013	3.0	3.9998960027e-06	1.29996620088e-05	2.0	1.0	3.0	0.333333333333	0	1.0	na	1	0	0	0
4	332999335	499869	5.0	2.50065517165e-05	6.25163792914e-05	3.0	2.0	5.0	0.2	0	1.0	na	1	0	0	0
4	333499334	500079	0.0	1.99968404992e-06	1.89969984742e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	333999333	500145	0.0	4.99855042038e-06	9.49724579872e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	334499332	499890	1.0	2.00044009682e-06	1.90041809198e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	334999331	500079	0.0	6.99889417472e-06	1.64973934118e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	335499330	500003	4.0	4.59997240017e-05	7.99995200029e-05	0.0	4.0	4.0	-1.0	0	1.0	na	1	0	0	0
4	335999329	500251	0.0	5.99698951127e-06	2.79859510526e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	336499328	499920	2.0	9.00144023044e-06	4.0506481037e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	336999327	500026	2.0	1.29993240352e-05	3.84979981041e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	337499326	499985	0.0	2.0000600018e-06	6.0001800054e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	337999325	499974	2.0	4.00020801082e-06	2.50013000676e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	338499324	500281	2.0	1.1993259788e-05	1.59910130507e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
4	338999323	499909	0.0	1.20021843976e-05	3.80069172589e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	339499322	500165	2.0	4.99835054432e-06	1.94935671228e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	339999321	499951	0.0	9.00088208644e-06	9.50093109125e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	340499320	499861	2.0	1.80050053915e-05	2.90080642419e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	340999319	500614	1.0	4.99386753067e-06	4.49448077761e-06	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	341499318	499459	0.0	9.00974854793e-06	6.50704061795e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	341999317	499970	0.0	2.0001200072e-06	1.20007200432e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	342499316	500306	4.0	1.69896023634e-05	4.04752291598e-05	1.0	3.0	4.0	-0.5	0	1.0	na	1	0	0	0
4	342999315	499729	1.0	2.00108458785e-06	5.00271146962e-06	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	343499314	500340	3.0	1.89870887796e-05	2.54826717832e-05	2.0	1.0	3.0	0.333333333333	0	1.0	na	1	0	0	0
4	343999313	499790	0.0	2.00084035295e-06	5.00210088237e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	344499312	499904	0.0	1.00019203687e-06	1.50028805531e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	344999311	500153	1.0	9.99694093607e-06	1.89941877785e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	345499310	500011	5.0	2.39994720116e-05	4.99989000242e-05	3.0	2.0	5.0	0.2	0	1.0	na	1	0	0	0
4	345999309	500100	11.0	2.59948010398e-05	6.79864027195e-05	10.0	1.0	11.0	0.818181818182	7.36363636364	0.00665560548295	23	0	0	1	0
4	346499308	500073	1.0	2.29966424902e-05	5.54918981829e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	346999307	499973	1.0	1.90010260554e-05	4.45024031298e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	347499306	500067	2.0	2.69963824847e-05	6.04918940862e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
4	347999305	500062	3.0	1.29983881999e-05	3.3495846515e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
4	348499304	500185	5.0	3.09885342423e-05	5.44798424583e-05	4.0	1.0	5.0	0.6	0	1.0	na	1	0	0	0
4	348999303	499994	5.0	1.50001800022e-05	6.55007860094e-05	4.0	1.0	5.0	0.6	0	1.0	na	1	0	0	0
4	349499302	500014	2.0	1.29996360102e-05	2.94991740231e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
4	349999301	500121	0.0	1.49963708782e-05	5.4486814191e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	350499300	500001	0.0	9.99998000004e-07	1.49999700001e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	350999299	500239	0.0	2.99856668512e-06	1.14945056263e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	351499298	499817	0.0	7.00256293804e-06	1.05038444071e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	351999297	500108	0.0	3.99913618658e-06	1.09976245131e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	352499296	499868	1.0	3.00079220914e-06	1.65043571503e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	352999295	500083	1.0	9.99834027551e-07	5.49908715153e-06	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	353499294	500042	5.0	1.99983201411e-05	3.5996976254e-05	3.0	2.0	5.0	0.2	0	1.0	na	1	0	0	0
4	353999293	499924	1.0	8.00121618486e-06	1.10016722542e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	354499292	500855	1.0	2.69539088159e-05	4.44240349003e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	354999291	499326	2.0	9.01214837601e-06	6.15830139027e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	355499290	499951	1.0	3.00029402881e-06	2.15021072065e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	355999289	500180	0.0	7.99712103643e-06	3.09888440162e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	356499288	500187	3.0	5.99775683894e-06	2.39910273558e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
4	356999287	499912	2.0	1.60028164957e-05	2.90051048985e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
4	357499286	499997	0.0	1.50000900005e-05	4.35002610016e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	357999285	500069	3.0	3.19955846093e-05	4.59936528759e-05	3.0	0.0	3.0	1.0	0	1.0	na	1	0	0	0
4	358499284	499951	0.0	1.0000980096e-06	5.50053905283e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	358999283	499967	0.0	2.00013200871e-06	1.30008580566e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	359499282	500002	1.0	1.09999560002e-05	2.34999060004e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	359999281	500050	0.0	1.99980002e-06	2.99970003e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	360499280	500013	0.0	9.99974000676e-07	1.54995970105e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	360999279	500341	2.0	4.99659232404e-06	6.04587671208e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	361499278	499764	0.0	5.00236111445e-06	2.15101527921e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	361999277	499992	1.0	1.10001760028e-05	3.95006320101e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	362499276	500036	0.0	2.1998416114e-05	3.29976241711e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	362999275	500175	1.0	2.3991602939e-05	3.99860048983e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	363499274	499957	1.0	7.00060205178e-06	3.45029672552e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	363999273	500054	2.0	3.99956804665e-06	1.99978402333e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
4	364499272	500452	1.0	1.99819363296e-06	1.69846458801e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	364999271	499789	4.0	2.20092879195e-05	4.70198423735e-05	2.0	2.0	4.0	0.0	0	1.0	na	1	0	0	0
4	365499270	499895	1.0	1.50031506616e-05	4.75099770952e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
4	365999269	499960	2.0	7.0005600448e-06	1.95015601248e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
4	366499268	500228	2.0	1.19945304941e-05	3.09858704431e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
4	366999267	499863	1.0	1.30035629763e-05	3.85105518912e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	367499266	500608	3.0	5.99271286116e-06	2.19732804909e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
4	367999265	499508	1.0	2.30226542918e-05	6.65655004524e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	368499264	500182	0.0	1.39949058543e-05	1.79934503841e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	368999263	499988	0.0	1.20002880069e-05	2.00004800115e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	369499262	500006	3.0	7.99990400115e-06	2.69996760039e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
4	369999261	500030	1.0	1.09993400396e-05	4.44973301602e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
4	370499260	500039	2.0	9.99922006084e-06	2.99976601825e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
4	370999259	500045	0.0	1.39987401134e-05	3.59967602916e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
4	371499258	500155	4.0	2.29928722096e-05	3.94877587948e-05	1.0	3.0	4.0	-0.5	0	1.0	na	1	0	0	0
4	371999257	499958	1.0	5.00042003528e-06	2.50021001764e-06	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
