chrom	blockRange	AAAAA	AAABA	AABAA	AABBA	ABAAA	ABABA	ABBAA	ABBBA	BAAAA	BAABA	BABAA	BABBA	BBAAA	BBABA	BBBAA	BBBBA
"6"	14000089-14500095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	14500095-15000074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	15000074-15500038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	15500038-16000107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	16000107-16500043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	16500043-17000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	17000003-17500158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	17500158-18000059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	18000059-18500028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	18500028-19000041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	19000041-19500026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	19500026-20000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	20000007-20500054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	20500054-21000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	21000028-21500111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	21500111-22000130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	22000130-22501511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	22501511-23000091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	23000091-23500119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	23500119-24000120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	24000120-24500035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	24500035-25000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	25000051-25500004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	25500004-26000024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	26000024-26500038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	26500038-27000026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	27000026-27500027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	27500027-28000017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	28000017-28500028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	28500028-29000125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	29000125-29500105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	29500105-30000011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	30000011-30500005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	30500005-31000041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	31000041-31500038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	31500038-32000085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	32000085-32500096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	32500096-33000059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	33000059-33500015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	33500015-34000066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	34000066-34500076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	34500076-35000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	35000007-35500110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	35500110-36000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	36000022-36500026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	36500026-37000238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	37000238-37500172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	37500172-38000092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	38000092-38500206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	38500206-39000186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	39000186-39500076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	39500076-40000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	40000047-40500018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	40500018-41000093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	41000093-41500055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	41500055-42000080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	42000080-42500074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	42500074-43000058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	43000058-43500039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	43500039-44000024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	44000024-44500168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	44500168-45000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	45000057-45500074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	45500074-46000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	46000045-46500089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	46500089-47000356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	47000356-47500009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	47500009-48000016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	48000016-48500080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	48500080-49000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	49000032-49500005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	49500005-50000884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	50000884-50500188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	50500188-51000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	51000025-51500158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	51500158-52000171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	52000171-52500152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	52500152-53000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	53000032-53500033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	53500033-54000134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	54000134-54500041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	54500041-55000075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	55000075-55500203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	55500203-56000038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	56000038-56500028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	56500028-57000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	57000013-57500097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	57500097-58000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	58000009-58500004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	58500004-59000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	59000001-59500039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	59500039-60000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	60000032-60500023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	60500023-61000018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	61000018-61500055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	61500055-62000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	62000002-62500005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	62500005-63000076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	63000076-63500029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	63500029-64000254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	64000254-64500037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	64500037-65000085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	65000085-65500016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	65500016-66000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	66000015-66500151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	66500151-67000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	67000006-67500100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	67500100-68000138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	68000138-68500622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	68500622-69000210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	69000210-69500025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	69500025-70000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	70000021-70500040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	70500040-71000251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	71000251-71500111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	71500111-72000017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	72000017-72500127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	72500127-73000034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	73000034-73500263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	73500263-74000118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	74000118-74500080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	74500080-75000233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	75000233-75500146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	75500146-76000043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	76000043-76500099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	76500099-77000125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	77000125-77500269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6"	77500269-77573581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	539-500025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	500025-1000148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	1000148-1500432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	1500432-2000242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	2000242-2500069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	2500069-3000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	3000019-3500126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	3500126-4000303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	4000303-4500096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	4500096-5000052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	5000052-5500020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	5500020-6000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	6000029-6500077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	6500077-7000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	7000007-7500023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	7500023-8000130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	8000130-8500128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	8500128-9000033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	9000033-9500019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	9500019-10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	10000000-10500022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	10500022-11001576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	11001576-11500081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	11500081-12000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	12000057-12500110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	12500110-13000026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	13000026-13500651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	13500651-14000137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	14000137-14500159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	14500159-15000074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	15000074-15500078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	15500078-16000080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	16000080-16500128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	16500128-17000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	17000009-17500005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	17500005-18000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	18000051-18500093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	18500093-19000052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	19000052-19500027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	19500027-20000038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	20000038-20500005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	20500005-21000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	21000005-21500428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	21500428-22000030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	22000030-22500188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	22500188-23000528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	23000528-23500026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	23500026-24000018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	24000018-24500164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	24500164-25000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	25000001-25500146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	25500146-26000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	26000006-26500181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	26500181-27000120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	27000120-27500008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	27500008-28000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	28000013-28500017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	28500017-29000197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	29000197-29500085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	29500085-30000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	30000010-30500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	30500000-31000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	31000006-31500089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	31500089-32000043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	32000043-32500002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	32500002-33000361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	33000361-33500021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	33500021-34000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	34000003-34500117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	34500117-35000066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	35000066-35500105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	35500105-36000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	36000022-36500130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	36500130-37000183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	37000183-37500048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	37500048-38000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	38000004-38500014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	38500014-39000079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	39000079-39500011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	39500011-40000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	40000007-40500070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	40500070-41000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	41000028-41500038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	41500038-42000325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	42000325-42500064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	42500064-43000107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	43000107-43500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	43500000-44000124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	44000124-44500017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	44500017-45000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	45000070-45500107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	45500107-46000034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	46000034-46500005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	46500005-47000063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	47000063-47500010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	47500010-48000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	48000032-48500045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	48500045-49000110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	49000110-49500284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	49500284-50000092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	50000092-50500010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	50500010-51000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	51000013-51500044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	51500044-52000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	52000021-52500042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	52500042-53000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	53000021-53500095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	53500095-54000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	54000051-54500094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	54500094-55000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	55000045-55500111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	55500111-56000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	56000051-56500046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	56500046-57000319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	57000319-57500128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	57500128-58000142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	58000142-58500033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	58500033-59000061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	59000061-59500156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	59500156-60000033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	60000033-60500437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	60500437-61000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	61000010-61500017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	61500017-62000089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	62000089-62500076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	62500076-63000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	63000000-63500043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	63500043-64000068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	64000068-64500075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	64500075-65000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	65000028-65500047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	65500047-66000034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	66000034-66500131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	66500131-67000106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	67000106-67500020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	67500020-68000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	68000099-68500105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	68500105-69000064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	69000064-69500129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	69500129-70000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	70000013-70500034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	70500034-71000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	71000010-71500044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	71500044-72000094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	72000094-72500039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	72500039-73000082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	73000082-73500027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	73500027-74000111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	74000111-74500043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	74500043-75000075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	75000075-75500096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	75500096-76000065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	76000065-76500025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	76500025-77000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	77000057-77500060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	77500060-78000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	78000048-78500139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	78500139-79000164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	79000164-79500004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	79500004-80000193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	80000193-80500035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7"	80500035-80974406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	260-500018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	500018-1000094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	1000094-1500011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	1500011-2000012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	2000012-2500017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	2500017-3000076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	3000076-3500073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	3500073-4000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	4000021-4500109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	4500109-5000162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	5000162-5500021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	5500021-6000072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	6000072-6500020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	6500020-7000107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	7000107-7500266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	7500266-8000034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	8000034-8500119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	8500119-9000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	9000032-9500123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	9500123-10000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	10000057-10500028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	10500028-11000320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	11000320-11500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	11500000-12000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	12000013-12500166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8"	12500166-13000008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
