chrom	coord	total	dtotal	T12	T123	D_left	D_right	D_total	D_stat	D_chisq	D_Pvalue	introgression	introgna	intrognone	introg23	introg13
5	12500113	494128	0	1.01E-06	5.57E-06	0	0	0	0	0	1	na	1	0	0	0
5	13000057	492306	1	1.42E-05	1.93E-05	0	1	1	-1	0	1	na	1	0	0	0
5	13501150	493371	0	0	6.08E-06	0	0	0	0	0	1	na	1	0	0	0
5	14000076	492068	1	1.63E-05	1.83E-05	1	0	1	1	0	1	na	1	0	0	0
5	14500241	492794	0	0	7.10E-06	0	0	0	0	0	1	na	1	0	0	0
5	15000010	493145	0	1.42E-05	3.04E-05	0	0	0	0	0	1	na	1	0	0	0
5	15500014	493113	0	9.13E-06	1.37E-05	0	0	0	0	0	1	na	1	0	0	0
5	16000079	492350	1	8.12E-06	1.12E-05	1	0	1	1	0	1	na	1	0	0	0
5	16500097	492741	2	2.54E-05	3.20E-05	2	0	2	1	0	1	na	1	0	0	0
5	17000011	493066	0	3.95E-05	3.50E-05	0	0	0	0	0	1	na	1	0	0	0
5	17500106	492410	1	1.02E-06	3.55E-06	1	0	1	1	0	1	na	1	0	0	0
5	18000040	492800	0	0	4.06E-06	0	0	0	0	0	1	na	1	0	0	0
5	18500072	492717	0	0	1.01E-06	0	0	0	0	0	1	na	1	0	0	0
5	19000025	493211	1	1.12E-05	3.29E-05	0	1	1	-1	0	1	na	1	0	0	0
5	19500073	492771	5	9.13E-06	2.18E-05	2	3	5	-0.2	0	1	na	1	0	0	0
5	20000058	492247	5	1.93E-05	4.32E-05	2	3	5	-0.2	0	1	na	1	0	0	0
5	20500085	492967	4	2.03E-05	1.93E-05	3	1	4	0.5	0	1	na	1	0	0	0
5	21000186	493004	1	5.17E-05	8.06E-05	0	1	1	-1	0	1	na	1	0	0	0
5	21500016	493684	0	4.05E-06	1.11E-05	0	0	0	0	0	1	na	1	0	0	0
5	22000033	493293	2	5.27E-05	5.47E-05	2	0	2	1	0	1	na	1	0	0	0
5	22500046	492857	4	2.43E-05	4.36E-05	2	2	4	0	0	1	na	1	0	0	0
5	23000022	493333	3	3.14E-05	6.94E-05	0	3	3	-1	0	1	na	1	0	0	0
5	23500096	493126	0	3.04E-05	5.48E-05	0	0	0	0	0	1	na	1	0	0	0
5	24000040	493523	0	2.84E-05	3.85E-05	0	0	0	0	0	1	na	1	0	0	0
5	24500134	493157	2	1.93E-05	3.70E-05	0	2	2	-1	0	1	na	1	0	0	0
5	25000007	493044	4	4.46E-05	8.42E-05	0	4	4	-1	0	1	na	1	0	0	0
5	25500151	493678	6	6.08E-05	5.47E-05	1	5	6	-0.666666667	0	1	na	1	0	0	0
5	26000023	492831	5	9.13E-05	0.000108556	2	3	5	-0.2	0	1	na	1	0	0	0
5	26500220	492983	6	4.77E-05	7.05E-05	1	5	6	-0.666666667	0	1	na	1	0	0	0
5	27000006	491918	2	2.64E-05	3.86E-05	2	0	2	1	0	1	na	1	0	0	0
5	27500016	492334	7	3.55E-05	4.11E-05	1	6	7	-0.714285714	0	1	na	1	0	0	0
5	28000176	492709	5	3.55E-05	7.97E-05	2	3	5	-0.2	0	1	na	1	0	0	0
5	28500054	491865	12	7.12E-05	9.86E-05	6	6	12	0	0	1	na	1	0	0	0
5	29000075	493224	2	4.36E-05	6.13E-05	1	1	2	0	0	1	na	1	0	0	0
5	29500005	492421	1	1.12E-05	2.18E-05	0	1	1	-1	0	1	na	1	0	0	0
5	30000039	491961	12	9.25E-05	0.000135681	5	7	12	-0.166666667	0.333333333	0.563702862	none	0	1	0	0
5	30500016	490568	1	2.55E-05	3.92E-05	1	0	1	1	0	1	na	1	0	0	0
5	31000004	491922	2	3.76E-05	4.22E-05	1	1	2	0	0	1	na	1	0	0	0
5	31500365	492013	1	2.74E-05	3.81E-05	1	0	1	1	0	1	na	1	0	0	0
5	32000013	492583	2	1.52E-05	3.10E-05	2	0	2	1	0	1	na	1	0	0	0
5	32500073	493679	0	2.13E-05	2.08E-05	0	0	0	0	0	1	na	1	0	0	0
5	33000028	493156	1	6.08E-06	2.64E-05	0	1	1	-1	0	1	na	1	0	0	0
5	33500192	492753	0	5.07E-06	1.27E-05	0	0	0	0	0	1	na	1	0	0	0
5	34000014	492594	1	1.12E-05	1.37E-05	0	1	1	-1	0	1	na	1	0	0	0
5	34500041	492253	6	1.02E-05	2.64E-05	0	6	6	-1	0	1	na	1	0	0	0
5	35000238	492782	1	7.10E-06	2.28E-05	1	0	1	1	0	1	na	1	0	0	0
5	35500155	491891	2	9.15E-06	2.19E-05	2	0	2	1	0	1	na	1	0	0	0
5	36000067	492462	0	1.83E-05	2.64E-05	0	0	0	0	0	1	na	1	0	0	0
5	36500013	492777	2	3.15E-05	3.20E-05	1	1	2	0	0	1	na	1	0	0	0
5	37000057	493096	2	2.03E-05	4.16E-05	0	2	2	-1	0	1	na	1	0	0	0
5	37500008	492682	0	1.42E-05	2.74E-05	0	0	0	0	0	1	na	1	0	0	0
5	38000004	492668	3	7.10E-06	2.99E-05	3	0	3	1	0	1	na	1	0	0	0
5	38500077	492615	1	1.62E-05	2.44E-05	1	0	1	1	0	1	na	1	0	0	0
5	39000102	492691	0	1.01E-06	1.37E-05	0	0	0	0	0	1	na	1	0	0	0
5	39500178	492750	0	9.13E-06	2.69E-05	0	0	0	0	0	1	na	1	0	0	0
5	40000066	493366	1	8.11E-06	1.72E-05	0	1	1	-1	0	1	na	1	0	0	0
5	40500084	493275	0	7.10E-06	1.27E-05	0	0	0	0	0	1	na	1	0	0	0
5	41000210	492469	2	3.96E-05	7.36E-05	2	0	2	1	0	1	na	1	0	0	0
5	41500214	492872	0	7.10E-06	1.78E-05	0	0	0	0	0	1	na	1	0	0	0
5	42000086	492869	2	1.01E-05	3.35E-05	0	2	2	-1	0	1	na	1	0	0	0
5	42500083	492785	1	4.06E-06	9.13E-06	0	1	1	-1	0	1	na	1	0	0	0
5	43000183	492302	2	1.22E-05	2.44E-05	1	1	2	0	0	1	na	1	0	0	0
5	43500039	492620	7	4.06E-05	6.90E-05	3	4	7	-0.142857143	0	1	na	1	0	0	0
5	44000108	493367	2	4.05E-06	1.11E-05	2	0	2	1	0	1	na	1	0	0	0
5	44500006	493101	0	6.08E-06	3.35E-05	0	0	0	0	0	1	na	1	0	0	0
5	45000063	492893	2	2.03E-05	2.94E-05	0	2	2	-1	0	1	na	1	0	0	0
5	45501009	493592	3	1.82E-05	2.43E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
5	46000111	493094	3	2.33E-05	3.50E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
5	46500000	493454	0	2.33E-05	3.09E-05	0	0	0	0	0	1	na	1	0	0	0
5	47000239	494009	0	1.32E-05	3.09E-05	0	0	0	0	0	1	na	1	0	0	0
5	47500000	493592	3	3.75E-05	5.72E-05	2	1	3	0.333333333	0	1	na	1	0	0	0
5	48000177	493433	1	7.09E-06	2.69E-05	0	1	1	-1	0	1	na	1	0	0	0
5	48500242	493361	0	6.08E-06	2.43E-05	0	0	0	0	0	1	na	1	0	0	0
5	49000018	494010	0	1.42E-05	2.73E-05	0	0	0	0	0	1	na	1	0	0	0
5	49500112	493542	2	1.92E-05	3.70E-05	1	1	2	0	0	1	na	1	0	0	0
5	50000166	493034	2	1.32E-05	1.98E-05	2	0	2	1	0	1	na	1	0	0	0
5	50500002	492733	0	1.73E-05	2.69E-05	0	0	0	0	0	1	na	1	0	0	0
5	51000047	493146	6	2.03E-05	2.84E-05	6	0	6	1	0	1	na	1	0	0	0
5	51500146	493663	2	1.42E-05	2.63E-05	0	2	2	-1	0	1	na	1	0	0	0
5	52000001	492886	3	1.42E-05	2.64E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
5	52500559	493834	2	7.09E-06	1.87E-05	0	2	2	-1	0	1	na	1	0	0	0
5	53000041	492416	1	1.32E-05	2.49E-05	1	0	1	1	0	1	na	1	0	0	0
5	53500055	492896	1	1.52E-05	2.49E-05	1	0	1	1	0	1	na	1	0	0	0
5	54000061	492294	0	1.32E-05	1.88E-05	0	0	0	0	0	1	na	1	0	0	0
5	54500005	492266	2	6.09E-06	2.34E-05	2	0	2	1	0	1	na	1	0	0	0
5	55000050	492771	0	5.07E-06	7.61E-06	0	0	0	0	0	1	na	1	0	0	0
5	55500031	492522	2	1.02E-05	1.52E-05	1	1	2	0	0	1	na	1	0	0	0
5	56000024	493218	2	7.10E-06	2.89E-05	0	2	2	-1	0	1	na	1	0	0	0
5	56500100	493486	0	3.04E-06	7.60E-06	0	0	0	0	0	1	na	1	0	0	0
5	57000089	493603	0	4.05E-06	2.94E-05	0	0	0	0	0	1	na	1	0	0	0
5	57500105	493263	0	7.10E-06	1.47E-05	0	0	0	0	0	1	na	1	0	0	0
5	58000077	492321	0	0	0	0	0	0	0	0	1	na	1	0	0	0
5	58500088	491981	0	5.08E-06	1.58E-05	0	0	0	0	0	1	na	1	0	0	0
5	59000027	491759	2	1.02E-06	9.66E-06	0	2	2	-1	0	1	na	1	0	0	0
5	59500222	492884	4	1.12E-05	2.18E-05	3	1	4	0.5	0	1	na	1	0	0	0
5	60000014	492349	2	1.12E-05	2.49E-05	1	1	2	0	0	1	na	1	0	0	0
5	60500091	493669	0	9.12E-06	8.61E-06	0	0	0	0	0	1	na	1	0	0	0
5	61000082	493343	1	9.12E-06	2.38E-05	0	1	1	-1	0	1	na	1	0	0	0
5	61500037	492584	0	5.08E-06	9.64E-06	0	0	0	0	0	1	na	1	0	0	0
5	62000021	493389	0	6.08E-06	1.22E-05	0	0	0	0	0	1	na	1	0	0	0
5	62500068	493358	0	1.11E-05	2.79E-05	0	0	0	0	0	1	na	1	0	0	0
5	63000010	493042	4	1.93E-05	2.99E-05	3	1	4	0.5	0	1	na	1	0	0	0
5	63500159	493665	3	1.92E-05	4.51E-05	2	1	3	0.333333333	0	1	na	1	0	0	0
5	64000138	492788	0	2.33E-05	5.94E-05	0	0	0	0	0	1	na	1	0	0	0
5	64500097	492929	3	1.22E-05	1.83E-05	2	1	3	0.333333333	0	1	na	1	0	0	0
5	65000022	492249	0	1.02E-06	3.56E-06	0	0	0	0	0	1	na	1	0	0	0
5	65500049	491872	1	1.83E-05	2.64E-05	1	0	1	1	0	1	na	1	0	0	0
5	66000037	493073	2	7.10E-06	1.47E-05	2	0	2	1	0	1	na	1	0	0	0
5	66500065	492259	1	4.06E-06	2.44E-05	0	1	1	-1	0	1	na	1	0	0	0
5	67000323	492347	1	4.06E-06	5.08E-06	1	0	1	1	0	1	na	1	0	0	0
5	67500119	491893	2	1.02E-06	1.37E-05	1	1	2	0	0	1	na	1	0	0	0
5	68000003	492343	1	3.05E-06	1.47E-05	0	1	1	-1	0	1	na	1	0	0	0
5	68500063	491695	1	5.08E-06	6.61E-06	1	0	1	1	0	1	na	1	0	0	0
5	69000331	492754	0	4.06E-06	1.52E-05	0	0	0	0	0	1	na	1	0	0	0
5	69500013	492787	2	4.06E-06	1.72E-05	2	0	2	1	0	1	na	1	0	0	0
5	70000109	493292	3	2.94E-05	3.50E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
5	70500051	492243	0	2.03E-06	9.14E-06	0	0	0	0	0	1	na	1	0	0	0
5	71000022	493335	0	1.11E-05	1.17E-05	0	0	0	0	0	1	na	1	0	0	0
5	71500004	493225	1	1.01E-05	2.03E-05	0	1	1	-1	0	1	na	1	0	0	0
5	72000085	493178	2	9.12E-06	1.06E-05	2	0	2	1	0	1	na	1	0	0	0
5	72500258	492804	1	5.07E-06	1.67E-05	0	1	1	-1	0	1	na	1	0	0	0
5	73000063	492941	1	3.04E-06	1.47E-05	0	1	1	-1	0	1	na	1	0	0	0
5	73500031	492897	0	2.03E-06	5.07E-06	0	0	0	0	0	1	na	1	0	0	0
5	74000005	492894	0	1.12E-05	2.79E-05	0	0	0	0	0	1	na	1	0	0	0
5	74500056	492770	4	2.23E-05	4.67E-05	1	3	4	-0.5	0	1	na	1	0	0	0
5	75000016	493526	6	4.46E-05	4.96E-05	5	1	6	0.666666667	0	1	na	1	0	0	0
5	75500006	492940	2	1.93E-05	4.82E-05	1	1	2	0	0	1	na	1	0	0	0
5	76000045	492747	2	1.83E-05	6.09E-05	0	2	2	-1	0	1	na	1	0	0	0
5	76500158	493403	2	1.72E-05	3.09E-05	0	2	2	-1	0	1	na	1	0	0	0
5	77000040	492869	4	8.12E-06	3.45E-05	1	3	4	-0.5	0	1	na	1	0	0	0
5	77500164	493654	0	9.12E-06	1.87E-05	0	0	0	0	0	1	na	1	0	0	0
5	78000077	493234	2	1.12E-05	1.77E-05	1	1	2	0	0	1	na	1	0	0	0
5	78500001	492024	10	4.17E-05	9.91E-05	2	8	10	-0.6	3.6	0.057779571	none	0	1	0	0
5	79000056	493624	0	2.03E-06	1.62E-05	0	0	0	0	0	1	na	1	0	0	0
5	79500139	493295	2	3.04E-05	3.34E-05	1	1	2	0	0	1	na	1	0	0	0
5	80000015	493442	0	5.07E-06	6.59E-06	0	0	0	0	0	1	na	1	0	0	0
5	80500060	493066	5	2.43E-05	4.87E-05	2	3	5	-0.2	0	1	na	1	0	0	0
5	81000002	492697	4	3.25E-05	4.57E-05	1	3	4	-0.5	0	1	na	1	0	0	0
5	81500048	492945	5	2.43E-05	3.25E-05	3	2	5	0.2	0	1	na	1	0	0	0
5	82000167	493238	2	1.22E-05	2.33E-05	1	1	2	0	0	1	na	1	0	0	0
5	82500047	493369	1	1.62E-05	4.66E-05	0	1	1	-1	0	1	na	1	0	0	0
5	83000098	492381	4	1.22E-05	4.06E-05	3	1	4	0.5	0	1	na	1	0	0	0
5	83500043	490619	3	5.10E-06	1.68E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
5	84000170	492665	0	8.12E-06	1.73E-05	0	0	0	0	0	1	na	1	0	0	0
5	84500081	491807	0	4.07E-06	1.02E-05	0	0	0	0	0	1	na	1	0	0	0
5	85000037	491984	9	3.86E-05	4.57E-05	7	2	9	0.555555556	0	1	na	1	0	0	0
5	85500051	491257	1	1.42E-05	2.65E-05	0	1	1	-1	0	1	na	1	0	0	0
5	86000028	491547	1	8.14E-06	9.15E-06	0	1	1	-1	0	1	na	1	0	0	0
5	86500000	490912	1	2.85E-05	4.07E-05	1	0	1	1	0	1	na	1	0	0	0
5	87000108	491503	2	1.02E-05	1.83E-05	2	0	2	1	0	1	na	1	0	0	0
5	87500004	491678	7	9.15E-06	3.51E-05	0	7	7	-1	0	1	na	1	0	0	0
5	88000000	490997	0	2.04E-06	1.43E-05	0	0	0	0	0	1	na	1	0	0	0
5	88500015	490663	3	7.13E-06	3.01E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
5	88915130	408706	1	2.94E-05	6.61E-05	0	1	1	-1	0	1	na	1	0	0	0
6	500006	488681	54	0.000448145	0.000386755	33	21	54	0.222222222	2.666666667	0.102470435	none	0	1	0	0
6	1000068	493384	7	3.34E-05	8.87E-05	5	2	7	0.428571429	0	1	na	1	0	0	0
6	1500036	493495	1	1.93E-05	3.19E-05	1	0	1	1	0	1	na	1	0	0	0
6	2000075	493581	1	2.33E-05	2.48E-05	1	0	1	1	0	1	na	1	0	0	0
6	2500058	493048	3	1.62E-05	3.04E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
6	3000329	493952	0	4.05E-06	8.10E-06	0	0	0	0	0	1	na	1	0	0	0
6	3500102	494238	1	1.21E-05	2.02E-05	0	1	1	-1	0	1	na	1	0	0	0
6	4000075	494249	3	2.43E-05	4.25E-05	0	3	3	-1	0	1	na	1	0	0	0
6	4500002	492615	1	2.13E-05	2.49E-05	1	0	1	1	0	1	na	1	0	0	0
6	5000003	493089	1	1.22E-05	2.33E-05	0	1	1	-1	0	1	na	1	0	0	0
6	5500054	492464	5	5.48E-05	6.50E-05	3	2	5	0.2	0	1	na	1	0	0	0
6	6000108	493023	6	1.22E-05	4.67E-05	2	4	6	-0.333333333	0	1	na	1	0	0	0
6	6500006	492483	0	1.42E-05	2.74E-05	0	0	0	0	0	1	na	1	0	0	0
6	7000013	493068	2	1.22E-05	3.55E-05	0	2	2	-1	0	1	na	1	0	0	0
6	7500038	493374	2	2.63E-05	4.46E-05	1	1	2	0	0	1	na	1	0	0	0
6	8000009	493271	1	2.03E-06	1.42E-05	1	0	1	1	0	1	na	1	0	0	0
6	8500104	492857	0	0	5.07E-06	0	0	0	0	0	1	na	1	0	0	0
6	9000019	492380	4	3.55E-05	5.53E-05	2	2	4	0	0	1	na	1	0	0	0
6	9500000	492757	2	3.65E-05	6.29E-05	2	0	2	1	0	1	na	1	0	0	0
6	10000027	491151	3	3.87E-05	3.97E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
6	10500015	492888	0	6.09E-06	2.03E-05	0	0	0	0	0	1	na	1	0	0	0
6	11000100	493349	0	4.05E-06	1.52E-05	0	0	0	0	0	1	na	1	0	0	0
6	11500298	493842	0	8.10E-06	1.72E-05	0	0	0	0	0	1	na	1	0	0	0
6	12000018	492880	0	1.42E-05	3.25E-05	0	0	0	0	0	1	na	1	0	0	0
6	12500019	492993	1	1.01E-05	1.83E-05	1	0	1	1	0	1	na	1	0	0	0
6	13000110	492992	0	5.07E-06	1.17E-05	0	0	0	0	0	1	na	1	0	0	0
6	13500279	492605	2	4.57E-05	4.72E-05	1	1	2	0	0	1	na	1	0	0	0
6	14000089	493339	6	8.21E-05	8.26E-05	4	2	6	0.333333333	0	1	na	1	0	0	0
6	14500095	492972	4	1.72E-05	1.98E-05	2	2	4	0	0	1	na	1	0	0	0
6	15000074	492377	0	1.02E-05	1.42E-05	0	0	0	0	0	1	na	1	0	0	0
6	15500038	492720	0	1.01E-06	1.07E-05	0	0	0	0	0	1	na	1	0	0	0
6	16000107	492470	2	5.08E-06	7.61E-06	1	1	2	0	0	1	na	1	0	0	0
6	16500043	491910	2	1.02E-05	3.56E-05	1	1	2	0	0	1	na	1	0	0	0
6	17000003	491846	10	7.73E-05	9.86E-05	2	8	10	-0.6	3.6	0.057779571	none	0	1	0	0
6	17500158	492940	0	8.11E-06	1.83E-05	0	0	0	0	0	1	na	1	0	0	0
6	18000059	492799	3	1.22E-05	6.29E-05	2	1	3	0.333333333	0	1	na	1	0	0	0
6	18500028	492755	2	1.62E-05	2.74E-05	0	2	2	-1	0	1	na	1	0	0	0
6	19000041	492701	2	3.04E-06	1.07E-05	0	2	2	-1	0	1	na	1	0	0	0
6	19500026	491733	3	2.75E-05	3.81E-05	0	3	3	-1	0	1	na	1	0	0	0
6	20000007	491892	3	1.73E-05	3.30E-05	2	1	3	0.333333333	0	1	na	1	0	0	0
6	20500054	492008	4	1.52E-05	4.01E-05	1	3	4	-0.5	0	1	na	1	0	0	0
6	21000028	492292	3	9.14E-06	1.88E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
6	21500111	492326	0	1.12E-05	1.17E-05	0	0	0	0	0	1	na	1	0	0	0
6	22000130	493270	0	6.08E-06	9.12E-06	0	0	0	0	0	1	na	1	0	0	0
6	22501511	494166	0	9.11E-06	3.19E-05	0	0	0	0	0	1	na	1	0	0	0
6	23000091	490890	1	3.36E-05	5.45E-05	1	0	1	1	0	1	na	1	0	0	0
6	23500119	493225	0	1.01E-05	3.14E-05	0	0	0	0	0	1	na	1	0	0	0
6	24000120	493325	2	8.72E-05	9.43E-05	2	0	2	1	0	1	na	1	0	0	0
6	24500035	493334	5	7.70E-05	9.83E-05	3	2	5	0.2	0	1	na	1	0	0	0
6	25000051	492866	2	2.64E-05	3.96E-05	1	1	2	0	0	1	na	1	0	0	0
6	25500004	493772	1	2.53E-05	3.90E-05	0	1	1	-1	0	1	na	1	0	0	0
6	26000024	493353	0	1.01E-06	1.52E-06	0	0	0	0	0	1	na	1	0	0	0
6	26500038	492989	0	1.32E-05	2.69E-05	0	0	0	0	0	1	na	1	0	0	0
6	27000026	492515	1	5.08E-06	6.60E-06	1	0	1	1	0	1	na	1	0	0	0
6	27500027	492534	4	4.16E-05	7.26E-05	3	1	4	0.5	0	1	na	1	0	0	0
6	28000017	492609	1	5.08E-06	2.49E-05	1	0	1	1	0	1	na	1	0	0	0
6	28500028	492675	0	0	6.09E-06	0	0	0	0	0	1	na	1	0	0	0
6	29000125	493160	5	4.06E-06	1.62E-05	1	4	5	-0.6	0	1	na	1	0	0	0
6	29500105	492827	0	3.04E-06	6.59E-06	0	0	0	0	0	1	na	1	0	0	0
6	30000011	492902	3	3.35E-05	3.70E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
6	30500005	492206	1	7.11E-06	1.88E-05	0	1	1	-1	0	1	na	1	0	0	0
6	31000041	492123	11	4.78E-05	7.26E-05	7	4	11	0.272727273	0.818181818	0.365712296	none	0	1	0	0
6	31500038	491647	1	4.07E-06	3.05E-05	0	1	1	-1	0	1	na	1	0	0	0
6	32000085	492398	2	2.03E-06	1.02E-06	2	0	2	1	0	1	na	1	0	0	0
6	32500096	492209	2	3.05E-06	6.60E-06	2	0	2	1	0	1	na	1	0	0	0
6	33000059	492422	0	9.14E-06	1.68E-05	0	0	0	0	0	1	na	1	0	0	0
6	33500015	492027	2	1.22E-05	2.13E-05	2	0	2	1	0	1	na	1	0	0	0
6	34000066	491946	7	2.54E-05	5.13E-05	2	5	7	-0.428571429	0	1	na	1	0	0	0
6	34500076	493023	4	3.75E-05	3.80E-05	3	1	4	0.5	0	1	na	1	0	0	0
6	35000007	492861	1	1.12E-05	1.27E-05	0	1	1	-1	0	1	na	1	0	0	0
6	35500110	493087	2	1.62E-05	3.04E-05	2	0	2	1	0	1	na	1	0	0	0
6	36000022	493360	0	1.11E-05	1.98E-05	0	0	0	0	0	1	na	1	0	0	0
6	36500026	492777	5	3.75E-05	7.46E-05	4	1	5	0.6	0	1	na	1	0	0	0
6	37000238	492418	1	1.83E-05	3.96E-05	0	1	1	-1	0	1	na	1	0	0	0
6	37500172	493160	2	7.10E-06	1.98E-05	2	0	2	1	0	1	na	1	0	0	0
6	38000092	492318	1	1.62E-05	4.47E-05	0	1	1	-1	0	1	na	1	0	0	0
6	38500206	493472	0	4.05E-06	5.07E-06	0	0	0	0	0	1	na	1	0	0	0
6	39000186	493109	2	4.06E-06	6.08E-06	1	1	2	0	0	1	na	1	0	0	0
6	39500076	492465	1	3.05E-06	7.61E-06	0	1	1	-1	0	1	na	1	0	0	0
6	40000047	493367	2	1.22E-05	2.03E-05	2	0	2	1	0	1	na	1	0	0	0
6	40500018	491295	7	6.62E-05	8.29E-05	1	6	7	-0.714285714	0	1	na	1	0	0	0
6	41000093	490772	10	0.000102899	0.000144161	7	3	10	0.4	1.6	0.205903211	none	0	1	0	0
6	41500055	493340	4	6.89E-05	0.000100336	3	1	4	0.5	0	1	na	1	0	0	0
6	42000080	492749	0	4.06E-06	1.83E-05	0	0	0	0	0	1	na	1	0	0	0
6	42500074	492897	0	5.07E-06	1.57E-05	0	0	0	0	0	1	na	1	0	0	0
6	43000058	492589	2	1.32E-05	4.11E-05	1	1	2	0	0	1	na	1	0	0	0
6	43500039	494301	13	0.000286263	0.000265526	7	6	13	0.076923077	0.076923077	0.781511295	none	0	1	0	0
6	44000024	493143	3	2.43E-05	3.75E-05	2	1	3	0.333333333	0	1	na	1	0	0	0
6	44500168	493014	1	1.52E-05	1.98E-05	1	0	1	1	0	1	na	1	0	0	0
6	45000057	492680	6	4.26E-05	4.87E-05	1	5	6	-0.666666667	0	1	na	1	0	0	0
6	45500074	493111	1	4.26E-05	4.66E-05	0	1	1	-1	0	1	na	1	0	0	0
6	46000045	492527	8	1.73E-05	2.59E-05	0	8	8	-1	0	1	na	1	0	0	0
6	46500089	492951	2	2.03E-05	2.54E-05	2	0	2	1	0	1	na	1	0	0	0
6	47000356	492804	5	1.32E-05	2.79E-05	5	0	5	1	0	1	na	1	0	0	0
6	47500009	493394	3	4.15E-05	4.91E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
6	48000016	493225	3	3.65E-05	5.27E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
6	48500080	492726	1	1.01E-05	1.83E-05	1	0	1	1	0	1	na	1	0	0	0
6	49000032	492348	3	1.83E-05	5.38E-05	2	1	3	0.333333333	0	1	na	1	0	0	0
6	49500005	492930	5	2.84E-05	3.45E-05	2	3	5	-0.2	0	1	na	1	0	0	0
6	50000884	493979	1	1.21E-05	2.83E-05	0	1	1	-1	0	1	na	1	0	0	0
6	50500188	491750	7	5.59E-05	6.25E-05	4	3	7	0.142857143	0	1	na	1	0	0	0
6	51000025	492406	1	1.42E-05	2.44E-05	0	1	1	-1	0	1	na	1	0	0	0
6	51500158	493802	0	0	9.11E-06	0	0	0	0	0	1	na	1	0	0	0
6	52000171	493842	1	1.11E-05	2.78E-05	1	0	1	1	0	1	na	1	0	0	0
6	52500152	493686	0	3.04E-06	4.56E-06	0	0	0	0	0	1	na	1	0	0	0
6	53000032	493347	1	8.11E-06	5.07E-06	1	0	1	1	0	1	na	1	0	0	0
6	53500033	493548	1	4.05E-06	1.42E-05	0	1	1	-1	0	1	na	1	0	0	0
6	54000134	493371	2	1.01E-05	3.95E-05	0	2	2	-1	0	1	na	1	0	0	0
6	54500041	493289	1	1.52E-05	4.61E-05	0	1	1	-1	0	1	na	1	0	0	0
6	55000075	492565	2	1.02E-05	3.35E-05	2	0	2	1	0	1	na	1	0	0	0
6	55500203	493198	0	2.13E-05	2.08E-05	0	0	0	0	0	1	na	1	0	0	0
6	56000038	493522	1	3.14E-05	3.80E-05	0	1	1	-1	0	1	na	1	0	0	0
6	56500028	493379	2	2.23E-05	4.26E-05	2	0	2	1	0	1	na	1	0	0	0
6	57000013	493330	1	1.32E-05	3.60E-05	1	0	1	1	0	1	na	1	0	0	0
6	57500097	493485	3	4.05E-06	2.23E-05	1	2	3	-0.333333333	0	1	na	1	0	0	0
6	58000009	493683	0	2.43E-05	2.13E-05	0	0	0	0	0	1	na	1	0	0	0
6	58500004	493275	2	3.85E-05	5.68E-05	0	2	2	-1	0	1	na	1	0	0	0
6	59000001	492736	0	5.07E-06	1.07E-05	0	0	0	0	0	1	na	1	0	0	0
6	59500039	492513	6	6.40E-05	8.27E-05	3	3	6	0	0	1	na	1	0	0	0
6	60000032	493852	1	1.72E-05	5.11E-05	0	1	1	-1	0	1	na	1	0	0	0
6	60500023	494021	0	1.21E-05	1.11E-05	0	0	0	0	0	1	na	1	0	0	0
6	61000018	493353	3	8.11E-06	3.55E-05	0	3	3	-1	0	1	na	1	0	0	0
6	61500055	492750	0	1.83E-05	1.62E-05	0	0	0	0	0	1	na	1	0	0	0
6	62000002	493718	0	8.10E-06	5.06E-06	0	0	0	0	0	1	na	1	0	0	0
6	62500005	493402	2	2.03E-05	2.74E-05	1	1	2	0	0	1	na	1	0	0	0
6	63000076	493251	0	1.72E-05	1.98E-05	0	0	0	0	0	1	na	1	0	0	0
6	63500029	493253	0	5.07E-06	6.59E-06	0	0	0	0	0	1	na	1	0	0	0
6	64000254	493559	1	6.08E-06	3.55E-05	0	1	1	-1	0	1	na	1	0	0	0
6	64500037	492282	8	1.42E-05	2.03E-05	0	8	8	-1	0	1	na	1	0	0	0
6	65000085	492932	2	1.01E-05	2.54E-05	2	0	2	1	0	1	na	1	0	0	0
6	65500016	492971	6	4.87E-05	5.07E-05	3	3	6	0	0	1	na	1	0	0	0
6	66000015	493528	4	6.08E-06	1.72E-05	2	2	4	0	0	1	na	1	0	0	0
6	66500151	492624	1	4.06E-06	2.13E-05	0	1	1	-1	0	1	na	1	0	0	0
6	67000006	492430	0	3.05E-06	2.28E-05	0	0	0	0	0	1	na	1	0	0	0
6	67500100	492499	1	1.02E-05	7.11E-06	1	0	1	1	0	1	na	1	0	0	0
6	68000138	492832	1	3.04E-05	4.67E-05	0	1	1	-1	0	1	na	1	0	0	0
